市区町村,,1983年,1984年,1985年,1986年,1987年,1988年,1989年,1990年,1991年,1992年,1993年,1994年,1995年,1996年,1997年,1998年,1999年,2000年,2001年,2002年,2003年,2004年,2005年,2006年,2007年,2008年,2009年,2010年,2011年,2012年,2013年,2014年,2015年,2016年,2017年,2018年,2019年,2020年,2021年,2022年
東京都練馬区高野台2-8-1,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"345,000","345,000","351,000","356,000","361,000","367,000","377,000","387,000","397,000","394,000","398,000"
東京都練馬区小竹町2-14-2,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,"518,000","504,000","490,000","481,000","451,000","430,000","410,000","392,000","383,000","378,000","376,000","379,000","405,000","458,000","423,000","404,000","403,000","403,000","406,000","436,000","450,000","470,000","491,000","514,000","546,000","580,000","577,000","588,000"
東京都練馬区南田中3-23-4,公示地価,"262,000","265,000","270,000","286,000","468,000","730,000","680,000","680,000","680,000","607,000","490,000","459,000","457,000","448,000","435,000","428,000","401,000","382,000","367,000","358,000","349,000","344,000","343,000","344,000","367,000","404,000","364,000","345,000","342,000","340,000","340,000","346,000","349,000","356,000","363,000","373,000","385,000","397,000","394,000","398,000"
東京都練馬区春日町2-26-23,公示地価,"240,000","248,000","252,000","262,000","445,000","780,000","700,000","700,000","700,000","640,000","510,000","461,000","443,000","434,000","426,000","418,000","396,000","380,000","363,000","350,000","340,000","335,000","334,000","336,000","360,000","400,000","362,000","343,000","341,000","339,000","339,000","346,000","351,000","356,000","362,000","372,000","386,000","400,000","397,000","402,000"
東京都練馬区小竹町1-51-9,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"408,000","408,000","417,000","425,000","436,000","449,000","468,000","494,000","518,000","515,000","523,000"
東京都練馬区西大泉4-13-10,公示地価,-,-,-,-,-,-,-,-,-,-,"345,000","341,000","339,000","336,000","329,000","322,000","304,000","290,000","275,000","260,000","253,000","246,000","242,000","243,000","254,000","273,000","246,000","236,000","233,000","231,000","231,000","235,000","235,000","235,000","235,000","238,000","242,000","243,000","239,000","240,000"
東京都練馬区東大泉3-21-11,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"456,000","461,000"
東京都練馬区大泉学園町2-26-21,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"285,000","290,000","296,000","302,000","299,000","302,000"
東京都練馬区旭町3-1-7,公示地価,"288,000","294,000","303,000","316,000","494,000","950,000","823,000","823,000","823,000","700,000","553,000","510,000","483,000","462,000","448,000","443,000","420,000","397,000","378,000","363,000","356,000","351,000","350,000","352,000","374,000","412,000","379,000","360,000","359,000","357,000","357,000","364,000","369,000","374,000","381,000","395,000","410,000","425,000","421,000","427,000"
東京都練馬区大泉町2-44-11,公示地価,-,-,-,-,-,-,-,-,-,-,"385,000","365,000","359,000","353,000","344,000","337,000","317,000","294,000","266,000","252,000","244,000","237,000","233,000","233,000","244,000","262,000","238,000","227,000","225,000","223,000","223,000","226,000","226,000","226,000","226,000","229,000","232,000","233,000","230,000","233,000"
