市区町村,,1983年,1984年,1985年,1986年,1987年,1988年,1989年,1990年,1991年,1992年,1993年,1994年,1995年,1996年,1997年,1998年,1999年,2000年,2001年,2002年,2003年,2004年,2005年,2006年,2007年,2008年,2009年,2010年,2011年,2012年,2013年,2014年,2015年,2016年,2017年,2018年,2019年,2020年,2021年,2022年
東京都墨田区京島2-19-16,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"300,000","307,000","317,000","330,000","345,000","342,000","346,000"
東京都墨田区立花5-17-13,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"300,000","304,000","313,000","324,000","337,000","334,000","338,000"
東京都墨田区本所2-1-9,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"410,000","420,000","437,000","465,000","495,000","492,000","500,000"
東京都墨田区江東橋3-8-10,公示地価,"1,180,000","1,270,000","1,430,000","1,910,000","4,060,000","7,220,000","7,650,000","8,000,000","8,150,000","7,350,000","5,360,000","4,490,000","3,420,000","2,580,000","2,030,000","1,840,000","1,580,000","1,390,000","1,200,000","1,060,000","1,020,000","1,010,000","1,010,000","1,050,000","1,280,000","1,530,000","1,440,000","1,340,000","1,320,000","1,300,000","1,290,000","1,330,000","1,360,000","1,410,000","1,500,000","1,610,000","1,840,000","2,150,000","2,060,000","2,080,000"
東京都墨田区両国2-18-4,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"870,000","885,000"
東京都墨田区緑2-16-9,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"879,000","868,000","879,000"
東京都墨田区両国2-10-5,公示地価,-,-,-,-,"3,450,000","5,550,000","5,900,000","6,100,000","6,200,000","5,450,000","4,230,000","3,520,000","2,290,000","1,520,000","1,150,000","1,050,000","935,000","840,000","750,000","673,000","638,000","624,000","618,000","618,000","710,000","845,000","793,000","730,000","718,000","703,000","703,000","717,000","729,000","750,000","780,000","832,000","933,000","1,060,000","1,040,000","1,060,000"
東京都墨田区押上2-6-1,公示地価,-,-,-,-,-,-,-,-,"1,950,000","1,750,000","1,370,000","1,100,000","942,000","750,000","605,000","561,000","516,000","477,000","445,000","424,000","412,000","408,000","405,000","406,000","474,000","555,000","510,000","474,000","472,000","478,000","480,000","488,000","496,000","506,000","521,000","544,000","582,000","629,000","620,000","627,000"
東京都墨田区東駒形2-1-2,公示地価,"600,000","612,000","615,000","638,000","1,090,000","1,800,000","1,770,000","1,820,000","1,820,000","1,560,000","1,250,000","1,050,000","815,000","670,000","610,000","565,000","508,000","469,000","430,000","405,000","396,000","393,000","391,000","391,000","439,000","499,000","471,000","439,000","433,000","427,000","427,000","433,000","439,000","448,000","458,000","480,000","506,000","539,000","535,000","544,000"
東京都墨田区横川4-8-2,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"470,000","448,000","443,000","441,000","442,000","518,000","608,000","561,000","522,000","515,000","508,000","507,000","516,000","527,000","542,000","557,000","585,000","632,000","683,000","680,000","690,000"
東京都墨田区墨田2-12-7,公示地価,"460,000","470,000","476,000","483,000","550,000","1,000,000","970,000","970,000","970,000","880,000","720,000","610,000","520,000","470,000","440,000","414,000","385,000","364,000","355,000","347,000","340,000","337,000","335,000","335,000","356,000","380,000","364,000","339,000","333,000","327,000","325,000","329,000","333,000","338,000","344,000","353,000","367,000","382,000","378,000","383,000"
東京都墨田区立川3-10-8,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"431,000","429,000","429,000","488,000","562,000","524,000","488,000","480,000","473,000","472,000","479,000","488,000","501,000","514,000","538,000","580,000","632,000","627,000","636,000"
東京都墨田区錦糸3-10-1,公示地価,-,-,-,-,-,-,-,-,-,-,"3,200,000","2,520,000","1,880,000","1,270,000","983,000","902,000","813,000","731,000","651,000","585,000","552,000","546,000","544,000","544,000","638,000","750,000","689,000","640,000","629,000","617,000","616,000","630,000","643,000","663,000","696,000","740,000","844,000","957,000","929,000","948,000"
東京都墨田区業平2-19-10,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"499,000","529,000","547,000","564,000","581,000","605,000","646,000","690,000","680,000","690,000"
東京都墨田区押上1-24-1,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"550,000","539,000","536,000","533,000","535,000","628,000","739,000","679,000","638,000","642,000","661,000","704,000","737,000","761,000","785,000","810,000","847,000","910,000","983,000","970,000","987,000"
東京都墨田区八広1-31-11,公示地価,-,-,-,-,-,-,-,-,-,-,-,"750,000","630,000","540,000","468,000","432,000","405,000","381,000","368,000","356,000","347,000","345,000","343,000","343,000","366,000","395,000","377,000","353,000","347,000","341,000","340,000","344,000","348,000","354,000","360,000","372,000","388,000","406,000","402,000","408,000"
