市区町村,,1983年,1984年,1985年,1986年,1987年,1988年,1989年,1990年,1991年,1992年,1993年,1994年,1995年,1996年,1997年,1998年,1999年,2000年,2001年,2002年,2003年,2004年,2005年,2006年,2007年,2008年,2009年,2010年,2011年,2012年,2013年,2014年,2015年,2016年,2017年,2018年,2019年,2020年,2021年,2022年
東京都板橋区高島平7-29-13,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"300,000","307,000","317,000","330,000","344,000","340,000","340,000"
東京都板橋区赤塚1-23-15,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"333,000","344,000","358,000","379,000","401,000","398,000","400,000"
東京都板橋区相生町6-4,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"360,000","371,000","384,000","398,000","413,000","409,000","412,000"
東京都板橋区小茂根1-32-22,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"469,000","483,000","508,000","542,000","580,000","578,000","594,000"
東京都板橋区坂下3-25-2,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"322,000","330,000","343,000","358,000","374,000","369,000","370,000"
東京都板橋区加賀1-11-1,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"437,000","460,000","480,000","507,000","505,000","520,000"
東京都板橋区大山町31-1,公示地価,-,-,-,-,-,-,"5,530,000","5,530,000","5,530,000","5,200,000","4,090,000","3,330,000","2,840,000","2,170,000","1,800,000","1,530,000","1,340,000","1,180,000","1,080,000","1,000,000","950,000","915,000","906,000","907,000","1,050,000","1,230,000","1,070,000","990,000","971,000","956,000","953,000","968,000","988,000","1,020,000","1,070,000","1,140,000","1,230,000","1,360,000","1,350,000","1,390,000"
東京都板橋区高島平8-15-1,公示地価,-,-,-,-,-,-,-,"1,870,000","1,870,000","1,740,000","1,310,000","1,060,000","887,000","770,000","703,000","663,000","625,000","587,000","556,000","523,000","494,000","474,000","469,000","468,000","505,000","549,000","512,000","477,000","462,000","451,000","448,000","450,000","453,000","462,000","478,000","498,000","528,000","553,000","541,000","543,000"
東京都板橋区赤塚2-2-6,公示地価,-,-,-,-,"1,370,000","1,920,000","1,920,000","1,920,000","1,920,000","1,750,000","1,410,000","1,140,000","996,000","876,000","800,000","751,000","694,000","649,000","610,000","574,000","540,000","514,000","508,000","508,000","553,000","628,000","580,000","539,000","529,000","520,000","518,000","525,000","532,000","545,000","563,000","591,000","628,000","680,000","666,000","673,000"
東京都板橋区志村2-2-4,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"626,000","592,000","560,000","527,000","505,000","500,000","500,000","540,000","600,000","555,000","520,000","510,000","499,000","495,000","495,000","498,000","507,000","522,000","545,000","578,000","611,000","597,000","604,000"
