市区町村,,1983年,1984年,1985年,1986年,1987年,1988年,1989年,1990年,1991年,1992年,1993年,1994年,1995年,1996年,1997年,1998年,1999年,2000年,2001年,2002年,2003年,2004年,2005年,2006年,2007年,2008年,2009年,2010年,2011年,2012年,2013年,2014年,2015年,2016年,2017年,2018年,2019年,2020年,2021年,2022年
東京都江戸川区南葛西1-9-1,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"350,000","347,000","347,000","356,000","363,000","375,000","394,000","415,000","437,000","457,000","454,000","463,000"
東京都江戸川区東瑞江2-4-14,公示地価,-,-,-,-,-,-,-,-,-,-,-,"460,000","432,000","414,000","398,000","374,000","346,000","318,000","292,000","283,000","274,000","268,000","265,000","265,000","287,000","308,000","292,000","274,000","272,000","269,000","268,000","269,000","272,000","275,000","280,000","288,000","299,000","312,000","311,000","314,000"
東京都江戸川区一之江7-32-29,公示地価,"241,000","252,000","256,000","268,000","365,000","786,000","790,000","830,000","830,000","750,000","595,000","506,000","485,000","456,000","437,000","408,000","376,000","345,000","334,000","320,000","310,000","304,000","301,000","302,000","330,000","355,000","337,000","316,000","314,000","310,000","309,000","313,000","317,000","326,000","333,000","348,000","367,000","384,000","384,000","390,000"
東京都江戸川区江戸川6丁目7番31,公示地価,"220,000","225,000","230,000","236,000","330,000","600,000","600,000","645,000","680,000","620,000","520,000","446,000","432,000","420,000","404,000","378,000","350,000","320,000","308,000","294,000","282,000","276,000","273,000","273,000","296,000","317,000","301,000","283,000","281,000","277,000","276,000","278,000","280,000","284,000","288,000","297,000","308,000","318,000","315,000","319,000"
東京都江戸川区松江3-2-3,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"296,000","301,000","306,000","316,000","327,000","343,000","361,000","378,000","377,000","384,000"
東京都江戸川区松島2-26-13,公示地価,-,-,-,-,-,-,-,"720,000","725,000","690,000","550,000","469,000","455,000","445,000","430,000","402,000","373,000","345,000","327,000","313,000","303,000","296,000","293,000","293,000","319,000","343,000","325,000","304,000","302,000","300,000","300,000","302,000","304,000","308,000","314,000","325,000","336,000","345,000","342,000","345,000"
東京都江戸川区平井4-29-16,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"320,000","326,000","330,000","339,000","350,000","364,000","382,000","399,000","397,000","410,000"
東京都江戸川区東松本2-5-7,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,"395,000","383,000","363,000","338,000","307,000","278,000","259,000","253,000","246,000","243,000","243,000","265,000","281,000","264,000","246,000","244,000","242,000","242,000","242,000","243,000","244,000","246,000","253,000","262,000","270,000","269,000","270,000"
東京都江戸川区東小松川4-11-24,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"336,000","319,000","299,000","297,000","293,000","293,000","294,000","296,000","298,000","302,000","313,000","325,000","339,000","338,000","342,000"
東京都江戸川区松江1-9-2,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"270,000","263,000","259,000","259,000","280,000","300,000","283,000","268,000","266,000","263,000","261,000","262,000","263,000","265,000","268,000","275,000","285,000","294,000","291,000","292,000"
東京都江戸川区西葛西7-23-14,公示地価,-,-,-,-,-,-,-,"1,400,000","1,450,000","1,330,000","999,000","780,000","690,000","630,000","565,000","520,000","468,000","421,000","396,000","369,000","354,000","351,000","349,000","363,000","408,000","442,000","416,000","388,000","384,000","380,000","380,000","386,000","394,000","406,000","425,000","438,000","458,000","474,000","470,000","474,000"
東京都江戸川区南小岩5-7-5,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"339,000","346,000","356,000","367,000","378,000","375,000","379,000"
東京都江戸川区鹿骨4-7-13,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"246,000","249,000","256,000","264,000","271,000","269,000","271,000"
東京都江戸川区江戸川3丁目52番17,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"268,000","271,000","277,000","287,000","295,000","295,000","298,000"
東京都江戸川区東葛西5-16-12,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"380,000","400,000","421,000","449,000","476,000","476,000","482,000"
東京都江戸川区西一之江3-35-9,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"289,000","294,000","303,000","315,000","327,000","326,000","330,000"
東京都江戸川区東葛西8-34-6,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"320,000","334,000","350,000","371,000","390,000","388,000","391,000"
東京都江戸川区江戸川2-11-24,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"284,000","290,000","301,000","315,000","331,000","331,000","334,000"
東京都江戸川区大杉4-20-4,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"242,000","245,000","251,000","257,000","261,000","259,000","260,000"
東京都江戸川区東小岩5-27-2,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"382,000","386,000"
東京都江戸川区東小岩4-25-7,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"285,000","289,000","297,000","305,000","313,000","311,000","314,000"
東京都江戸川区中葛西7-23-13,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"363,000","377,000","396,000","420,000","442,000","442,000","446,000"
東京都江戸川区上篠崎1-4-4,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"264,000","268,000","274,000","283,000","292,000","291,000","294,000"
東京都江戸川区本一色1-2-9,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"284,000","289,000","296,000","309,000","317,000","315,000","320,000"
東京都江戸川区下篠崎町19-21,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"242,000","245,000","252,000","261,000","269,000","267,000","268,000"
東京都江戸川区南葛西3-10-4,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"319,000","333,000","348,000","367,000","387,000","384,000","387,000"
東京都江戸川区西葛西3-10-7,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"401,000","420,000","442,000","470,000","490,000","490,000","506,000"
東京都江戸川区平井7-12-3,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"301,000","306,000","317,000","328,000","338,000","336,000","341,000"
東京都江戸川区船堀5-10-15,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"323,000","330,000","344,000","362,000","379,000","378,000","379,000"
東京都江戸川区篠崎町2-53-20,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"321,000","337,000","358,000","379,000","378,000","383,000"
東京都江戸川区西小岩1-23-13,公示地価,-,-,-,"1,760,000","3,520,000","6,100,000","6,100,000","6,300,000","6,480,000","6,400,000","4,900,000","3,700,000","2,800,000","2,150,000","1,780,000","1,470,000","1,250,000","1,100,000","1,000,000","941,000","914,000","894,000","885,000","947,000","1,100,000","1,300,000","1,230,000","1,120,000","1,090,000","1,060,000","1,050,000","1,080,000","1,100,000","1,130,000","1,170,000","1,240,000","1,340,000","1,430,000","1,400,000","1,430,000"
東京都江戸川区船堀7-7-9,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"400,000"
東京都江戸川区西葛西6-15-2,公示地価,-,-,-,-,-,-,-,-,-,"5,600,000","4,700,000","3,600,000","2,780,000","2,120,000","1,770,000","1,470,000","1,250,000","1,100,000","1,010,000","963,000","943,000","938,000","936,000","1,020,000","1,210,000","1,430,000","1,330,000","1,200,000","1,170,000","1,140,000","1,130,000","1,170,000","1,200,000","1,240,000","1,300,000","1,390,000","1,550,000","1,720,000","1,640,000","1,670,000"
東京都江戸川区一之江3-2-37,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"394,000","387,000","386,000","390,000","394,000","401,000","410,000","423,000","443,000","462,000","453,000","460,000"
東京都江戸川区南小岩7-17-1,公示地価,"760,000","786,000","825,000","880,000","1,760,000","3,000,000","3,000,000","3,070,000","3,070,000","3,000,000","2,280,000","1,750,000","1,400,000","1,150,000","990,000","871,000","760,000","670,000","604,000","569,000","540,000","513,000","507,000","520,000","580,000","635,000","606,000","559,000","555,000","550,000","547,000","550,000","555,000","564,000","577,000","605,000","641,000","676,000","660,000","673,000"
東京都江戸川区中央2-15-12,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"303,000","303,000","305,000","308,000","315,000","321,000","331,000","341,000","352,000","346,000","348,000"
東京都江戸川区北小岩1-15-5,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"329,000","327,000","320,000","319,000","322,000","325,000","333,000","342,000","352,000","366,000","380,000","378,000","382,000"
東京都江戸川区船堀2-23-18,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"625,000","639,000","653,000","670,000","700,000","742,000","780,000","761,000","775,000"
東京都江戸川区篠崎町7-27-8,公示地価,-,-,-,-,-,-,-,-,-,-,"2,150,000","1,780,000","1,400,000","1,100,000","924,000","810,000","698,000","620,000","556,000","505,000","471,000","456,000","445,000","445,000","502,000","560,000","532,000","496,000","480,000","472,000","468,000","472,000","478,000","490,000","505,000","534,000","571,000","607,000","597,000","606,000"
東京都江戸川区東葛西6-2-11,公示地価,-,-,-,-,-,-,-,-,-,-,"2,470,000","1,910,000","1,470,000","1,130,000","920,000","830,000","720,000","650,000","586,000","554,000","537,000","528,000","525,000","545,000","630,000","720,000","668,000","605,000","590,000","580,000","576,000","589,000","604,000","623,000","652,000","692,000","750,000","802,000","777,000","791,000"
東京都江戸川区東小岩6-8-13,公示地価,-,-,-,-,-,-,-,-,-,-,-,"885,000","740,000","666,000","610,000","560,000","502,000","460,000","417,000","391,000","373,000","355,000","346,000","346,000","385,000","420,000","403,000","375,000","372,000","365,000","364,000","366,000","369,000","375,000","382,000","390,000","401,000","415,000","408,000","412,000"
東京都江戸川区平井5-15-7,公示地価,-,-,-,-,-,-,-,-,-,-,-,"3,000,000","2,300,000","1,790,000","1,460,000","1,260,000","1,070,000","925,000","824,000","765,000","730,000","707,000","695,000","695,000","800,000","920,000","874,000","804,000","780,000","764,000","760,000","779,000","796,000","816,000","841,000","898,000","977,000","1,050,000","1,020,000","1,040,000"
東京都江戸川区松江5-20-22,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,"735,000","660,000","594,000","532,000","475,000","434,000","403,000","369,000","352,000","340,000","335,000","337,000","372,000","406,000","384,000","360,000","357,000","353,000","352,000","356,000","360,000","369,000","382,000","399,000","422,000","447,000","447,000","460,000"
東京都江戸川区大杉4-1-4,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"490,000","436,000","383,000","348,000","317,000","279,000","263,000","258,000","258,000","280,000","300,000","285,000","268,000","266,000","264,000","263,000","265,000","267,000","270,000","274,000","283,000","294,000","304,000","303,000","306,000"
東京都江戸川区鹿骨3-17-11,公示地価,-,-,-,-,-,-,-,-,-,-,"730,000","595,000","537,000","535,000","510,000","465,000","418,000","375,000","337,000","308,000","288,000","277,000","267,000","267,000","287,000","305,000","290,000","271,000","269,000","266,000","265,000","266,000","268,000","271,000","277,000","286,000","297,000","307,000","305,000","307,000"
東京都江戸川区篠崎町6-3-7,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"267,000","263,000","262,000","264,000","266,000","271,000","276,000","284,000","295,000","306,000","305,000","307,000"
東京都江戸川区松江5-22-21,公示地価,-,-,-,-,-,"800,000","800,000","870,000","900,000","810,000","630,000","536,000","520,000","485,000","470,000","447,000","390,000","364,000","339,000","326,000","315,000","308,000","304,000","305,000","333,000","358,000","340,000","319,000","310,000","306,000","304,000","306,000","308,000","311,000","316,000","324,000","340,000","357,000","357,000","361,000"
東京都江戸川区中央3-5-5,公示地価,-,-,-,-,-,-,-,-,-,-,"560,000","470,000","450,000","425,000","411,000","385,000","350,000","310,000","280,000","267,000","258,000","250,000","247,000","247,000","268,000","288,000","273,000","256,000","254,000","251,000","251,000","253,000","255,000","257,000","263,000","270,000","278,000","286,000","286,000","289,000"
東京都江戸川区西一之江4-10-3,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"247,000","248,000","250,000","254,000","260,000","266,000","272,000","270,000","272,000"
東京都江戸川区臨海町3-6-3,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"276,000","278,000","281,000","287,000","296,000","307,000","323,000","340,000","351,000","363,000"
