市区町村,,1983年,1984年,1985年,1986年,1987年,1988年,1989年,1990年,1991年,1992年,1993年,1994年,1995年,1996年,1997年,1998年,1999年,2000年,2001年,2002年,2003年,2004年,2005年,2006年,2007年,2008年,2009年,2010年,2011年,2012年,2013年,2014年,2015年,2016年,2017年,2018年,2019年,2020年,2021年,2022年
東京都江東区辰巳1-4-8,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"354,000","364,000","372,000","383,000","399,000","413,000","447,000","475,000","475,000","498,000"
東京都江東区東砂6-11-8,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"305,000","311,000","318,000","324,000","330,000","339,000","351,000","364,000","362,000","365,000"
東京都江東区亀戸4-33-8,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,"470,000","450,000","433,000","417,000","393,000","373,000","364,000","357,000","351,000","349,000","349,000","349,000","378,000","407,000","388,000","368,000","361,000","354,000","353,000","360,000","367,000","377,000","388,000","404,000","425,000","452,000","450,000","457,000"
東京都江東区南砂4-18-2,公示地価,-,-,-,-,-,-,-,-,-,-,-,"460,000","410,000","360,000","330,000","320,000","306,000","303,000","301,000","301,000","301,000","301,000","301,000","308,000","338,000","369,000","353,000","339,000","337,000","332,000","331,000","338,000","345,000","352,000","362,000","376,000","396,000","420,000","418,000","421,000"
東京都江東区石島7-9,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"415,000","415,000","415,000","445,000","471,000","446,000","418,000","415,000","406,000","406,000","415,000","423,000","432,000","443,000","460,000","485,000","517,000","514,000","522,000"
東京都江東区清澄2-13-12,公示地価,"452,000","464,000","471,000","489,000","863,000","1,430,000","1,430,000","1,480,000","1,530,000","1,350,000","1,040,000","910,000","790,000","620,000","545,000","516,000","483,000","455,000","449,000","440,000","436,000","434,000","434,000","436,000","483,000","535,000","512,000","486,000","478,000","468,000","467,000","477,000","486,000","496,000","509,000","534,000","565,000","602,000","598,000","609,000"
東京都江東区古石場1-10-5,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"436,000","474,000","510,000","485,000","462,000","448,000","442,000","442,000","453,000","464,000","476,000","490,000","515,000","539,000","567,000","565,000","575,000"
東京都江東区南砂2-31-10,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"415,000","415,000","417,000","450,000","510,000","484,000","460,000","456,000","452,000","452,000","469,000","481,000","496,000","517,000","538,000","570,000","600,000","596,000","625,000"
東京都江東区木場3丁目20番13,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"411,000","450,000","491,000","468,000","447,000","440,000","434,000","433,000","444,000","454,000","465,000","478,000","502,000","527,000","564,000","562,000","570,000"
東京都江東区亀戸9-16-5,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"421,000","420,000","425,000","432,000","441,000","455,000","469,000","486,000","501,000","499,000","517,000"
東京都江東区大島8-37-8,公示地価,"342,000","355,000","365,000","383,000","477,000","763,000","763,000","800,000","800,000","720,000","580,000","500,000","450,000","420,000","395,000","382,000","362,000","346,000","337,000","331,000","328,000","326,000","326,000","326,000","352,000","377,000","357,000","339,000","333,000","328,000","327,000","334,000","341,000","348,000","357,000","371,000","393,000","415,000","413,000","420,000"
東京都江東区亀戸9-25-1,公示地価,"360,000","370,000","376,000","390,000","423,000","680,000","700,000","750,000","750,000","711,000","626,000","560,000","490,000","431,000","403,000","383,000","360,000","341,000","329,000","318,000","313,000","312,000","312,000","312,000","335,000","356,000","337,000","322,000","318,000","314,000","312,000","318,000","324,000","330,000","337,000","348,000","361,000","373,000","370,000","375,000"
東京都江東区豊洲4-11-30,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"429,000","441,000","479,000","515,000","556,000","600,000","640,000","690,000","730,000","730,000","770,000"
東京都江東区塩浜2-29-4,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"439,000","451,000","462,000","477,000","499,000","521,000","563,000","595,000","595,000","620,000"
東京都江東区北砂1-3-49,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"373,000","382,000","390,000","402,000","416,000","428,000","443,000","458,000","455,000","472,000"
東京都江東区亀戸1-25-7,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,"740,000","620,000","545,000","513,000","480,000","456,000","438,000","425,000","415,000","412,000","411,000","411,000","447,000","485,000","465,000","437,000","432,000","426,000","425,000","434,000","443,000","453,000","465,000","482,000","510,000","547,000","545,000","552,000"
東京都江東区富岡1-18-14,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"500,000","515,000","538,000","567,000","604,000","600,000","612,000"
東京都江東区南砂2-12-11,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"365,000","375,000","390,000","414,000","443,000","442,000","449,000"
東京都江東区亀戸7-54-2,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"378,000","388,000","404,000","421,000","444,000","441,000","447,000"
東京都江東区北砂4-30-16,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"318,000","326,000","338,000","354,000","370,000","366,000","369,000"
東京都江東区南砂3-12-4,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"475,000","468,000","475,000"
東京都江東区佐賀1-4-10,公示地価,-,-,-,-,"2,870,000","4,030,000","4,030,000","4,250,000","4,400,000","3,870,000","2,770,000","2,280,000","1,770,000","1,290,000","1,010,000","900,000","801,000","713,000","638,000","580,000","553,000","544,000","539,000","539,000","615,000","710,000","670,000","622,000","615,000","602,000","602,000","620,000","636,000","654,000","672,000","707,000","792,000","890,000","880,000","893,000"
東京都江東区亀戸6-17-2,公示地価,-,-,-,-,-,-,"1,950,000","1,950,000","1,950,000","1,820,000","1,510,000","1,290,000","1,020,000","810,000","691,000","640,000","569,000","513,000","472,000","439,000","426,000","423,000","422,000","422,000","481,000","548,000","520,000","484,000","480,000","473,000","472,000","483,000","493,000","504,000","516,000","542,000","579,000","623,000","614,000","622,000"
東京都江東区高橋14-20,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"570,000","623,000","617,000","625,000"
東京都江東区亀戸5-2-1,公示地価,"1,350,000","1,430,000","1,630,000","2,180,000","4,630,000","6,300,000","6,300,000","6,650,000","6,720,000","6,040,000","4,920,000","4,050,000","3,120,000","2,130,000","1,800,000","1,600,000","1,410,000","1,250,000","1,120,000","1,020,000","1,010,000","1,010,000","1,010,000","1,030,000","1,250,000","1,490,000","1,390,000","1,290,000","1,270,000","1,250,000","1,240,000","1,280,000","1,320,000","1,370,000","1,440,000","1,540,000","1,760,000","2,000,000","1,910,000","1,920,000"
東京都江東区森下3-20-9,公示地価,-,-,-,-,-,-,-,-,-,-,-,"1,610,000","1,350,000","980,000","795,000","737,000","672,000","608,000","549,000","503,000","480,000","472,000","470,000","473,000","535,000","614,000","577,000","537,000","529,000","519,000","518,000","528,000","539,000","554,000","573,000","608,000","687,000","757,000","751,000","763,000"
