"都道府県名","市区町村名","大字・丁目名","小字・通称名","街区符号・地番","座標系番号","Ｘ座標","Ｙ座標","緯度","経度","住居表示フラグ","代表フラグ","更新前履歴フラグ","更新後履歴フラグ"
"東京都","大田区","田園調布四丁目","","36","9","-45154.5","-15618.1","35.592875","139.660978","1","1","0","0"
"東京都","大田区","田園調布五丁目","","10","9","-44535.2","-15589.5","35.598457","139.661282","1","1","0","0"
"東京都","大田区","田園調布四丁目","","44","9","-45235.4","-15584.3","35.592146","139.661353","1","1","0","0"
"東京都","大田区","田園調布四丁目","","36","9","-45123.8","-15595.2","35.593152","139.661230","1","0","0","0"
"東京都","大田区","田園調布五丁目","","12","9","-44468.5","-15588.5","35.599059","139.661292","1","1","0","0"
"東京都","大田区","田園調布四丁目","","25","9","-44592.3","-15565.7","35.597943","139.661546","1","1","0","0"
"東京都","大田区","田園調布四丁目","","17","9","-44880.3","-15593.6","35.595347","139.661243","1","1","0","0"
"東京都","大田区","田園調布四丁目","","16","9","-44957.4","-15579.4","35.594652","139.661401","1","1","0","0"
"東京都","大田区","田園調布四丁目","","13","9","-45039.1","-15570.9","35.593916","139.661497","1","1","0","0"
"東京都","大田区","田園調布四丁目","","18","9","-44860.2","-15554.4","35.595528","139.661675","1","1","0","0"
"東京都","大田区","田園調布四丁目","","37","9","-45125.2","-15550.2","35.593140","139.661727","1","1","0","0"
"東京都","大田区","田園調布四丁目","","39","9","-45183.5","-15533.4","35.592615","139.661913","1","1","0","0"
"東京都","大田区","田園調布四丁目","","15","9","-44914.5","-15532.3","35.595039","139.661921","1","1","0","0"
"東京都","大田区","田園調布四丁目","","43","9","-45264.6","-15516.5","35.591884","139.662101","1","1","0","0"
"東京都","大田区","田園調布四丁目","","14","9","-44949.7","-15517.5","35.594722","139.662084","1","1","0","0"
"東京都","大田区","田園調布四丁目","","12","9","-45048.2","-15493.5","35.593835","139.662351","1","1","0","0"
"東京都","大田区","田園調布四丁目","","22","9","-44649.3","-15497.7","35.597430","139.662297","1","1","0","0"
"東京都","大田区","田園調布四丁目","","21","9","-44752.0","-15497.1","35.596505","139.662306","1","1","0","0"
"東京都","大田区","田園調布四丁目","","19","9","-44879.1","-15492.3","35.595359","139.662361","1","1","0","0"
"東京都","大田区","田園調布四丁目","","38","9","-45113.4","-15500.1","35.593247","139.662280","1","1","0","0"
"東京都","大田区","田園調布四丁目","","9","9","-45020.3","-15444.5","35.594087","139.662891","1","1","0","0"
"東京都","大田区","田園調布四丁目","","11","9","-45110.1","-15463.2","35.593277","139.662687","1","1","0","0"
"東京都","大田区","田園調布四丁目","","42","9","-45310.1","-15428.5","35.591475","139.663074","1","1","0","0"
"東京都","大田区","田園調布四丁目","","20","9","-44873.7","-15456.6","35.595408","139.662755","1","1","0","0"
"東京都","大田区","田園調布三丁目","","14","9","-44638.1","-15443.7","35.597532","139.662893","1","1","0","0"
"東京都","大田区","田園調布三丁目","","15","9","-44752.0","-15444.1","35.596505","139.662891","1","1","0","0"
"東京都","大田区","田園調布三丁目","","16","9","-44866.6","-15405.4","35.595473","139.663320","1","1","0","0"
"東京都","大田区","田園調布三丁目","","18","9","-44756.8","-15402.9","35.596463","139.663346","1","1","0","0"
"東京都","大田区","田園調布三丁目","","31","9","-44958.2","-15346.5","35.594648","139.663972","1","1","0","0"
"東京都","大田区","田園調布四丁目","","41","9","-45285.6","-15364.8","35.591697","139.663776","1","1","0","0"
"東京都","大田区","田園調布三丁目","","17","9","-44862.6","-15348.6","35.595510","139.663947","1","1","0","0"
"東京都","大田区","田園調布三丁目","","22","9","-44704.3","-15302.0","35.596938","139.664458","1","1","0","0"
"東京都","大田区","田園調布三丁目","","9","9","-44613.0","-15348.2","35.597760","139.663946","1","1","0","0"
"東京都","大田区","田園調布三丁目","","19","9","-44746.6","-15345.1","35.596556","139.663983","1","1","0","0"
"東京都","大田区","田園調布三丁目","","10","9","-44524.5","-15309.5","35.598558","139.664372","1","1","0","0"
"東京都","大田区","田園調布三丁目","","20","9","-44848.1","-15302.4","35.595641","139.664456","1","1","0","0"
"東京都","大田区","田園調布四丁目","","3","9","-45281.4","-15310.8","35.591736","139.664372","1","1","0","0"
"東京都","大田区","田園調布三丁目","","31","9","-45031.2","-15317.8","35.593991","139.664290","1","0","0","0"
"東京都","大田区","田園調布一丁目","","64","9","-45432.1","-15236.6","35.590378","139.665194","1","1","0","0"
"東京都","大田区","田園調布三丁目","","32","9","-45100.2","-15285.5","35.593369","139.664648","1","1","0","0"
"東京都","大田区","田園調布三丁目","","8","9","-44628.4","-15282.5","35.597622","139.664672","1","1","0","0"
"東京都","大田区","田園調布三丁目","","21","9","-44807.6","-15250.1","35.596007","139.665033","1","1","0","0"
"東京都","大田区","田園調布三丁目","","7","9","-44560.9","-15252.8","35.598231","139.664998","1","1","0","0"
"東京都","大田区","田園調布三丁目","","33","9","-45068.9","-15249.2","35.593652","139.665048","1","1","0","0"
"東京都","大田区","田園調布三丁目","","30","9","-44942.7","-15216.9","35.594790","139.665402","1","1","0","0"
"東京都","大田区","田園調布三丁目","","46","9","-45215.2","-15217.2","35.592334","139.665404","1","1","0","0"
"東京都","大田区","田園調布三丁目","","3","9","-44624.9","-15207.4","35.597655","139.665501","1","1","0","0"
"東京都","大田区","田園調布三丁目","","23","9","-44738.0","-15203.8","35.596635","139.665542","1","1","0","0"
"東京都","大田区","田園調布三丁目","","34","9","-45034.2","-15188.8","35.593966","139.665713","1","1","0","0"
"東京都","大田区","田園調布三丁目","","27","9","-44870.1","-15185.3","35.595445","139.665749","1","1","0","0"
"東京都","大田区","田園調布三丁目","","45","9","-45189.4","-15188.7","35.592567","139.665718","1","1","0","0"
"東京都","大田区","田園調布三丁目","","38","9","-45111.2","-15164.7","35.593272","139.665981","1","1","0","0"
"東京都","大田区","田園調布三丁目","","4","9","-44542.1","-15123.5","35.598402","139.666425","1","1","0","0"
"東京都","大田区","田園調布三丁目","","26","9","-44816.3","-15118.6","35.595931","139.666484","1","1","0","0"
"東京都","大田区","田園調布三丁目","","39","9","-45207.3","-15107.4","35.592407","139.666615","1","1","0","0"
"東京都","大田区","田園調布三丁目","","24","9","-44709.4","-15141.4","35.596894","139.666230","1","1","0","0"
"東京都","大田区","田園調布三丁目","","2","9","-44649.1","-15142.9","35.597438","139.666213","1","1","0","0"
"東京都","大田区","田園調布三丁目","","44","9","-45264.6","-15127.5","35.591890","139.666394","1","1","0","0"
"東京都","大田区","田園調布三丁目","","1","9","-44608.0","-15097.2","35.597809","139.666716","1","1","0","0"
"東京都","大田区","田園調布三丁目","","28","9","-44898.8","-15094.9","35.595188","139.666747","1","1","0","0"
"東京都","大田区","田園調布三丁目","","29","9","-44968.0","-15093.9","35.594564","139.666760","1","1","0","0"
"東京都","大田区","田園調布三丁目","","25","9","-44749.9","-15096.4","35.596530","139.666728","1","1","0","0"
"東京都","大田区","田園調布三丁目","","35","9","-45037.8","-15086.3","35.593935","139.666845","1","1","0","0"
"東京都","大田区","田園調布三丁目","","37","9","-45114.9","-15085.0","35.593240","139.666860","1","1","0","0"
"東京都","大田区","田園調布三丁目","","43","9","-45326.4","-15053.4","35.591334","139.667213","1","1","0","0"
"東京都","大田区","田園調布三丁目","","40","9","-45194.7","-15065.0","35.592521","139.667083","1","1","0","0"
"東京都","大田区","田園調布一丁目","","61","9","-45461.2","-15017.6","35.590119","139.667611","1","1","0","0"
"東京都","大田区","田園調布一丁目","","58","9","-45636.4","-15003.5","35.588540","139.667770","1","1","0","0"
"東京都","大田区","田園調布一丁目","","60","9","-45585.5","-14953.9","35.589000","139.668316","1","1","0","0"
"東京都","大田区","田園調布二丁目","","29","9","-45106.3","-14958.2","35.593319","139.668260","1","1","0","0"
"東京都","大田区","田園調布二丁目","","29","9","-45159.1","-14953.8","35.592843","139.668309","1","0","0","0"
"東京都","大田区","田園調布一丁目","","55","9","-45806.6","-14871.6","35.587008","139.669228","1","1","0","0"
"東京都","大田区","田園調布一丁目","","53","9","-45684.3","-14819.1","35.588111","139.669805","1","1","0","0"
"東京都","大田区","田園調布二丁目","","32","9","-44865.2","-14837.1","35.595494","139.669592","1","1","0","0"
"東京都","大田区","田園調布二丁目","","7","9","-45215.0","-14797.6","35.592342","139.670034","1","1","0","0"
"東京都","大田区","田園調布二丁目","","8","9","-45156.1","-14789.9","35.592873","139.670118","1","1","0","0"
"東京都","大田区","田園調布二丁目","","23","9","-45076.6","-14787.6","35.593590","139.670142","1","1","0","0"
"東京都","大田区","田園調布二丁目","","44","9","-44745.9","-14765.3","35.596571","139.670382","1","1","0","0"
"東京都","大田区","田園調布二丁目","","34","9","-44906.7","-14778.8","35.595121","139.670236","1","1","0","0"
"東京都","大田区","田園調布二丁目","","23","9","-45036.3","-14759.1","35.593953","139.670456","1","0","0","0"
"東京都","大田区","田園調布二丁目","","9","9","-45121.1","-14734.2","35.593189","139.670732","1","1","0","0"
"東京都","大田区","田園調布二丁目","","47","9","-44633.3","-14740.5","35.597586","139.670653","1","1","0","0"
"東京都","大田区","田園調布一丁目","","32","9","-45434.0","-14745.4","35.590369","139.670614","1","1","0","0"
"東京都","大田区","田園調布二丁目","","22","9","-44962.6","-14760.1","35.594618","139.670443","1","1","0","0"
"東京都","大田区","田園調布二丁目","","5","9","-45189.1","-14713.1","35.592577","139.670966","1","1","0","0"
"東京都","大田区","田園調布二丁目","","38","9","-44816.9","-14724.7","35.595931","139.670831","1","1","0","0"
"東京都","大田区","田園調布一丁目","","31","9","-45504.6","-14721.5","35.589733","139.670879","1","1","0","0"
"東京都","大田区","田園調布二丁目","","6","9","-45231.3","-14689.5","35.592197","139.671227","1","1","0","0"
"東京都","大田区","田園調布一丁目","","49","9","-45326.8","-14717.0","35.591335","139.670925","1","1","0","0"
"東京都","大田区","田園調布二丁目","","21","9","-44951.7","-14726.3","35.594716","139.670816","1","1","0","0"
"東京都","大田区","田園調布二丁目","","20","9","-45019.1","-14707.5","35.594109","139.671025","1","1","0","0"
"東京都","大田区","田園調布二丁目","","46","9","-44703.1","-14713.7","35.596957","139.670951","1","1","0","0"
"東京都","大田区","田園調布二丁目","","35","9","-44867.1","-14702.5","35.595479","139.671077","1","1","0","0"
"東京都","大田区","田園調布一丁目","","48","9","-45312.5","-14684.9","35.591465","139.671279","1","1","0","0"
"東京都","大田区","田園調布一丁目","","32","9","-45412.4","-14689.9","35.590564","139.671226","1","0","0","0"
"東京都","大田区","田園調布二丁目","","37","9","-44764.1","-14676.0","35.596408","139.671368","1","1","0","0"
"東京都","大田区","田園調布二丁目","","11","9","-45074.1","-14670.9","35.593614","139.671430","1","1","0","0"
"東京都","大田区","田園調布一丁目","","10","9","-45832.3","-14636.3","35.586780","139.671825","1","1","0","0"
"東京都","大田区","田園調布二丁目","","21","9","-44945.3","-14689.0","35.594775","139.671227","1","0","0","0"
"東京都","大田区","田園調布一丁目","","31","9","-45483.7","-14682.2","35.589922","139.671312","1","0","0","0"
"東京都","大田区","田園調布二丁目","","46","9","-44687.7","-14682.9","35.597097","139.671290","1","0","0","0"
"東京都","大田区","田園調布一丁目","","47","9","-45286.8","-14631.6","35.591697","139.671867","1","1","0","0"
"東京都","大田区","田園調布二丁目","","10","9","-45100.6","-14639.1","35.593375","139.671781","1","1","0","0"
"東京都","大田区","田園調布二丁目","","36","9","-44814.9","-14636.6","35.595951","139.671804","1","1","0","0"
"東京都","大田区","田園調布二丁目","","11","9","-45044.9","-14648.5","35.593877","139.671676","1","0","0","0"
"東京都","大田区","田園調布一丁目","","33","9","-45365.5","-14657.6","35.590987","139.671582","1","1","0","0"
"東京都","大田区","田園調布一丁目","","31","9","-45466.6","-14649.0","35.590076","139.671678","1","0","0","0"
"東京都","大田区","田園調布二丁目","","4","9","-45152.1","-14637.8","35.592911","139.671796","1","1","0","0"
"東京都","大田区","田園調布二丁目","","37","9","-44748.9","-14638.2","35.596546","139.671785","1","0","0","0"
"東京都","大田区","田園調布一丁目","","33","9","-45400.0","-14640.8","35.590677","139.671768","1","0","0","0"
"東京都","大田区","田園調布一丁目","","13","9","-45684.1","-14590.7","35.588117","139.672326","1","1","0","0"
"東京都","大田区","田園調布二丁目","","36","9","-44840.4","-14601.3","35.595721","139.672194","1","0","0","0"
"東京都","大田区","田園調布一丁目","","29","9","-45605.7","-14635.4","35.588823","139.671831","1","1","0","0"
"東京都","大田区","田園調布二丁目","","36","9","-44865.6","-14622.4","35.595494","139.671961","1","0","0","0"
"東京都","大田区","田園調布二丁目","","3","9","-45182.2","-14592.7","35.592641","139.672295","1","1","0","0"
"東京都","大田区","田園調布一丁目","","34","9","-45440.3","-14597.0","35.590314","139.672252","1","1","0","0"
"東京都","大田区","田園調布一丁目","","28","9","-45542.9","-14598.8","35.589389","139.672234","1","1","0","0"
"東京都","大田区","田園調布一丁目","","33","9","-45375.9","-14611.2","35.590894","139.672094","1","0","0","0"
"東京都","大田区","田園調布二丁目","","12","9","-45011.4","-14576.4","35.594180","139.672471","1","1","0","0"
"東京都","大田区","田園調布本町","","39","9","-46025.7","-14573.7","35.585038","139.672520","1","1","0","0"
"東京都","大田区","田園調布二丁目","","4","9","-45127.7","-14594.4","35.593132","139.672275","1","0","0","0"
"東京都","大田区","田園調布一丁目","","46","9","-45225.7","-14596.4","35.592248","139.672254","1","1","0","0"
"東京都","大田区","田園調布一丁目","","27","9","-45492.7","-14542.5","35.589843","139.672854","1","1","0","0"
"東京都","大田区","田園調布一丁目","","33","9","-45358.4","-14575.8","35.591053","139.672484","1","0","0","0"
"東京都","大田区","田園調布一丁目","","46","9","-45251.2","-14582.4","35.592019","139.672410","1","0","0","0"
"東京都","大田区","田園調布一丁目","","9","9","-45787.1","-14560.5","35.587189","139.672661","1","1","0","0"
"東京都","大田区","田園調布二丁目","","13","9","-45050.5","-14553.9","35.593828","139.672720","1","1","0","0"
"東京都","大田区","田園調布一丁目","","45","9","-45285.8","-14564.0","35.591707","139.672613","1","1","0","0"
"東京都","大田区","田園調布二丁目","","2","9","-45090.0","-14533.2","35.593473","139.672950","1","1","0","0"
"東京都","大田区","田園調布一丁目","","46","9","-45212.4","-14547.1","35.592369","139.672798","1","0","0","0"
"東京都","大田区","田園調布一丁目","","13","9","-45628.6","-14553.2","35.588617","139.672738","1","0","0","0"
"東京都","大田区","田園調布本町","","30","9","-46306.4","-14564.9","35.582508","139.672622","1","1","0","0"
"東京都","大田区","田園調布一丁目","","34","9","-45412.1","-14545.2","35.590569","139.672823","1","0","0","0"
"東京都","大田区","田園調布一丁目","","26","9","-45563.3","-14540.6","35.589206","139.672876","1","1","0","0"
"東京都","大田区","田園調布一丁目","","36","9","-45340.7","-14538.6","35.591213","139.672894","1","1","0","0"
"東京都","大田区","田園調布一丁目","","8","9","-45764.7","-14509.0","35.587391","139.673229","1","1","0","0"
"東京都","大田区","田園調布二丁目","","2","9","-45144.8","-14530.2","35.592979","139.672984","1","0","0","0"
"東京都","大田区","田園調布南","","15","9","-46389.6","-14499.2","35.581759","139.673348","1","1","0","0"
"東京都","大田区","田園調布一丁目","","45","9","-45261.9","-14520.5","35.591923","139.673093","1","0","0","0"
"東京都","大田区","田園調布本町","","41","9","-45859.6","-14506.8","35.586536","139.673255","1","1","0","0"
"東京都","大田区","田園調布一丁目","","14","9","-45611.1","-14489.5","35.588776","139.673441","1","1","0","0"
"東京都","大田区","田園調布本町","","30","9","-46325.7","-14531.9","35.582334","139.672986","1","0","0","0"
"東京都","大田区","田園調布二丁目","","14","9","-44992.5","-14504.4","35.594352","139.673266","1","1","0","0"
"東京都","大田区","田園調布一丁目","","43","9","-45175.9","-14484.2","35.592699","139.673492","1","1","0","0"
"東京都","大田区","田園調布一丁目","","35","9","-45393.6","-14509.1","35.590736","139.673221","1","1","0","0"
"東京都","大田区","田園調布一丁目","","36","9","-45311.0","-14498.5","35.591481","139.673336","1","0","0","0"
"東京都","大田区","田園調布本町","","29","9","-46273.4","-14488.5","35.582806","139.673464","1","1","0","0"
"東京都","大田区","田園調布一丁目","","8","9","-45723.9","-14501.4","35.587759","139.673312","1","0","0","0"
"東京都","大田区","田園調布一丁目","","14","9","-45653.7","-14498.5","35.588392","139.673343","1","0","0","0"
"東京都","大田区","田園調布一丁目","","26","9","-45535.3","-14489.0","35.589459","139.673445","1","0","0","0"
"東京都","大田区","田園調布南","","7","9","-46652.7","-14478.7","35.579387","139.673579","1","1","0","0"
"東京都","大田区","田園調布二丁目","","2","9","-45120.3","-14488.7","35.593200","139.673441","1","0","0","0"
"東京都","大田区","田園調布本町","","27","9","-46243.0","-14482.5","35.583080","139.673530","1","1","0","0"
"東京都","大田区","田園調布一丁目","","44","9","-45237.0","-14478.9","35.592148","139.673551","1","1","0","0"
"東京都","大田区","田園調布一丁目","","24","9","-45448.3","-14452.4","35.590244","139.673848","1","1","0","0"
"東京都","大田区","田園調布一丁目","","35","9","-45363.7","-14469.2","35.591006","139.673661","1","0","0","0"
"東京都","大田区","田園調布本町","","42","9","-45945.1","-14427.3","35.585766","139.674134","1","1","0","0"
"東京都","大田区","田園調布本町","","38","9","-45989.7","-14452.1","35.585364","139.673861","1","1","0","0"
"東京都","大田区","田園調布二丁目","","15","9","-44979.3","-14474.2","35.594471","139.673599","1","1","0","0"
"東京都","大田区","田園調布二丁目","","1","9","-45068.5","-14447.2","35.593668","139.673898","1","1","0","0"
"東京都","大田区","田園調布本町","","41","9","-45832.3","-14456.2","35.586783","139.673813","1","0","0","0"
"東京都","大田区","田園調布一丁目","","7","9","-45698.6","-14468.1","35.587988","139.673679","1","1","0","0"
"東京都","大田区","田園調布南","","15","9","-46436.3","-14461.5","35.581338","139.673765","1","0","0","0"
"東京都","大田区","田園調布本町","","25","9","-46196.9","-14463.2","35.583496","139.673742","1","1","0","0"
"東京都","大田区","田園調布一丁目","","37","9","-45274.2","-14429.3","35.591814","139.674099","1","1","0","0"
"東京都","大田区","田園調布一丁目","","14","9","-45568.0","-14454.8","35.589165","139.673823","1","0","0","0"
"東京都","大田区","田園調布一丁目","","7","9","-45737.8","-14431.0","35.587635","139.674089","1","0","0","0"
"東京都","大田区","田園調布南","","6","9","-46792.1","-14395.8","35.578132","139.674496","1","1","0","0"
"東京都","大田区","田園調布南","","11","9","-46478.9","-14415.9","35.580955","139.674269","1","1","0","0"
"東京都","大田区","田園調布本町","","43","9","-45886.6","-14416.4","35.586294","139.674253","1","1","0","0"
"東京都","大田区","田園調布一丁目","","44","9","-45213.4","-14436.8","35.592362","139.674016","1","0","0","0"
"東京都","大田区","田園調布一丁目","","25","9","-45493.9","-14418.5","35.589834","139.674223","1","1","0","0"
"東京都","大田区","田園調布一丁目","","24","9","-45407.9","-14438.8","35.590608","139.673997","1","0","0","0"
"東京都","大田区","田園調布本町","","25","9","-46227.6","-14423.9","35.583220","139.674176","1","0","0","0"
"東京都","大田区","田園調布本町","","24","9","-46139.9","-14395.0","35.584011","139.674493","1","1","0","0"
"東京都","大田区","田園調布一丁目","","38","9","-45323.1","-14408.0","35.591373","139.674335","1","1","0","0"
"東京都","大田区","田園調布一丁目","","14","9","-45615.6","-14428.2","35.588736","139.674118","1","0","0","0"
"東京都","大田区","田園調布一丁目","","6","9","-45667.5","-14417.3","35.588269","139.674239","1","1","0","0"
"東京都","大田区","田園調布一丁目","","15","9","-45572.3","-14404.1","35.589127","139.674383","1","1","0","0"
"東京都","大田区","田園調布本町","","45","9","-45785.1","-14406.7","35.587209","139.674358","1","1","0","0"
"東京都","大田区","田園調布一丁目","","41","9","-45184.1","-14390.3","35.592626","139.674528","1","1","0","0"
"東京都","大田区","田園調布南","","17","9","-46372.5","-14394.6","35.581914","139.674502","1","1","0","0"
"東京都","大田区","田園調布一丁目","","23","9","-45395.4","-14396.6","35.590722","139.674462","1","1","0","0"
"東京都","大田区","鵜の木三丁目","","32","9","-46918.3","-14385.0","35.576995","139.674618","1","1","0","0"
"東京都","大田区","田園調布本町","","45","9","-45819.2","-14387.4","35.586902","139.674571","1","0","0","0"
"東京都","大田区","田園調布一丁目","","6","9","-45708.2","-14380.9","35.587902","139.674641","1","0","0","0"
"東京都","大田区","田園調布本町","","20","9","-46055.3","-14365.0","35.584774","139.674823","1","1","0","0"
"東京都","大田区","田園調布一丁目","","38","9","-45336.7","-14376.8","35.591251","139.674680","1","0","0","0"
"東京都","大田区","田園調布一丁目","","16","9","-45548.4","-14365.4","35.589343","139.674809","1","1","0","0"
"東京都","大田区","田園調布南","","18","9","-46425.3","-14352.5","35.581439","139.674967","1","1","0","0"
"東京都","大田区","田園調布一丁目","","23","9","-45412.4","-14348.9","35.590569","139.674989","1","0","0","0"
"東京都","大田区","田園調布一丁目","","5","9","-45667.9","-14351.7","35.588266","139.674963","1","1","0","0"
