"都道府県名","市区町村名","大字・丁目名","小字・通称名","街区符号・地番","座標系番号","Ｘ座標","Ｙ座標","緯度","経度","住居表示フラグ","代表フラグ","更新前履歴フラグ","更新後履歴フラグ"
"東京都","新宿区","西落合二丁目","","1","9","-30676.2","-14061.4","35.723401","139.677905","1","1","0","0"
"東京都","新宿区","西落合四丁目","","20","9","-30261.2","-14076.2","35.727142","139.677734","1","1","0","0"
"東京都","新宿区","西落合四丁目","","24","9","-30047.9","-14074.4","35.729064","139.677750","1","0","0","0"
"東京都","新宿区","西落合二丁目","","2","9","-30749.3","-14046.4","35.722743","139.678072","1","1","0","0"
"東京都","新宿区","西落合四丁目","","23","9","-30096.9","-14053.8","35.728623","139.677978","1","1","0","0"
"東京都","新宿区","西落合二丁目","","4","9","-30807.7","-14058.0","35.722216","139.677945","1","1","0","0"
"東京都","新宿区","西落合四丁目","","10","9","-30175.9","-14019.4","35.727911","139.678360","1","1","0","0"
"東京都","新宿区","西落合二丁目","","4","9","-30862.5","-14049.2","35.721722","139.678043","1","0","0","0"
"東京都","新宿区","西落合四丁目","","11","9","-30271.5","-14009.2","35.727050","139.678474","1","1","0","0"
"東京都","新宿区","西落合二丁目","","6","9","-30950.0","-14031.4","35.720934","139.678241","1","1","0","0"
"東京都","新宿区","西落合二丁目","","7","9","-31066.8","-14012.9","35.719881","139.678447","1","1","0","0"
"東京都","新宿区","西落合四丁目","","12","9","-30344.9","-14001.7","35.726388","139.678559","1","1","0","0"
"東京都","新宿区","西落合二丁目","","8","9","-31186.9","-14006.6","35.718799","139.678519","1","1","0","0"
"東京都","新宿区","西落合二丁目","","3","9","-30808.2","-14022.2","35.722212","139.678340","1","1","0","0"
"東京都","新宿区","西落合四丁目","","13","9","-30401.1","-13994.6","35.725882","139.678638","1","1","0","0"
"東京都","新宿区","西落合二丁目","","3","9","-30847.6","-14014.4","35.721857","139.678427","1","0","0","0"
"東京都","新宿区","西落合二丁目","","3","9","-30883.7","-14008.9","35.721532","139.678488","1","0","0","0"
"東京都","新宿区","西落合三丁目","","20","9","-30466.5","-13985.4","35.725293","139.678741","1","1","0","0"
"東京都","新宿区","西落合三丁目","","21","9","-30525.8","-13988.7","35.724758","139.678706","1","1","0","0"
"東京都","新宿区","西落合四丁目","","9","9","-30106.2","-14005.2","35.728540","139.678516","1","1","0","0"
"東京都","新宿区","西落合三丁目","","22","9","-30614.6","-13977.0","35.723958","139.678836","1","1","0","0"
"東京都","新宿区","西落合一丁目","","28","9","-30721.8","-13987.2","35.722991","139.678726","1","1","0","0"
"東京都","新宿区","西落合二丁目","","5","9","-30953.5","-13993.5","35.720903","139.678660","1","1","0","0"
"東京都","新宿区","西落合一丁目","","29","9","-30827.3","-13964.3","35.722041","139.678980","1","1","0","0"
"東京都","新宿区","西落合一丁目","","30","9","-30963.8","-13937.2","35.720811","139.679282","1","1","0","0"
"東京都","新宿区","西落合一丁目","","31","9","-31067.1","-13932.7","35.719880","139.679334","1","1","0","0"
"東京都","新宿区","西落合四丁目","","9","9","-30116.9","-13967.6","35.728444","139.678932","1","0","0","0"
"東京都","新宿区","西落合四丁目","","8","9","-30173.9","-13931.0","35.727931","139.679337","1","1","0","0"
"東京都","新宿区","西落合一丁目","","32","9","-31178.3","-13935.0","35.718877","139.679310","1","1","0","0"
"東京都","新宿区","西落合四丁目","","7","9","-30261.1","-13922.2","35.727145","139.679436","1","1","0","0"
"東京都","新宿区","西落合一丁目","","33","9","-31234.5","-13912.1","35.718371","139.679565","1","1","0","0"
"東京都","新宿区","西落合一丁目","","29","9","-30823.5","-13934.5","35.722075","139.679310","1","0","0","0"
"東京都","新宿区","西落合一丁目","","29","9","-30837.6","-13931.9","35.721948","139.679339","1","0","0","0"
"東京都","新宿区","西落合四丁目","","6","9","-30365.2","-13914.0","35.726207","139.679528","1","1","0","0"
"東京都","新宿区","西落合一丁目","","29","9","-30868.3","-13928.3","35.721672","139.679379","1","0","0","0"
"東京都","新宿区","西落合一丁目","","27","9","-30738.8","-13937.4","35.722839","139.679276","1","1","0","0"
"東京都","新宿区","西落合三丁目","","19","9","-30461.9","-13904.8","35.725335","139.679632","1","1","0","0"
"東京都","新宿区","西落合三丁目","","18","9","-30525.4","-13900.7","35.724763","139.679678","1","1","0","0"
"東京都","新宿区","中井二丁目","","28","9","-31529.8","-13889.3","35.715710","139.679822","1","1","0","0"
"東京都","新宿区","西落合三丁目","","17","9","-30598.9","-13911.4","35.724100","139.679561","1","1","0","0"
"東京都","新宿区","西落合一丁目","","30","9","-30903.9","-13913.0","35.721351","139.679549","1","0","0","0"
"東京都","新宿区","中井二丁目","","30","9","-31422.7","-13903.5","35.716675","139.679663","1","1","0","0"
"東京都","新宿区","西落合一丁目","","30","9","-30934.5","-13910.1","35.721075","139.679582","1","0","0","0"
"東京都","新宿区","西落合三丁目","","15","9","-30683.8","-13877.0","35.723335","139.679943","1","1","0","0"
"東京都","新宿区","西落合一丁目","","26","9","-30745.2","-13878.5","35.722782","139.679928","1","1","0","0"
"東京都","新宿区","西落合一丁目","","25","9","-30820.9","-13864.2","35.722100","139.680087","1","1","0","0"
"東京都","新宿区","西落合一丁目","","33","9","-31154.1","-13871.5","35.719096","139.680012","1","0","0","0"
"東京都","新宿区","西落合一丁目","","24","9","-30912.6","-13864.1","35.721273","139.680090","1","1","0","0"
"東京都","新宿区","西落合三丁目","","16","9","-30601.8","-13868.5","35.724075","139.680035","1","1","0","0"
"東京都","新宿区","西落合一丁目","","21","9","-31070.9","-13849.9","35.719847","139.680249","1","1","0","0"
"東京都","新宿区","中井二丁目","","29","9","-31441.5","-13859.6","35.716506","139.680148","1","1","0","0"
"東京都","新宿区","西落合四丁目","","4","9","-30250.8","-13848.9","35.727239","139.680246","1","1","0","0"
"東京都","新宿区","西落合一丁目","","22","9","-30985.6","-13839.8","35.720616","139.680359","1","1","0","0"
"東京都","新宿区","西落合四丁目","","5","9","-30355.1","-13837.4","35.726299","139.680375","1","1","0","0"
"東京都","新宿区","西落合三丁目","","12","9","-30474.7","-13825.3","35.725221","139.680511","1","1","0","0"
"東京都","新宿区","中井二丁目","","27","9","-31570.2","-13834.0","35.715346","139.680434","1","1","0","0"
"東京都","新宿区","中井二丁目","","27","9","-31518.0","-13821.6","35.715817","139.680570","1","0","0","0"
"東京都","新宿区","西落合三丁目","","13","9","-30598.2","-13831.5","35.724108","139.680444","1","1","0","0"
"東京都","新宿区","西落合一丁目","","23","9","-30901.0","-13821.9","35.721378","139.680556","1","1","0","0"
"東京都","新宿区","西落合三丁目","","14","9","-30696.1","-13816.7","35.723225","139.680610","1","1","0","0"
"東京都","新宿区","中井二丁目","","26","9","-31444.8","-13778.9","35.716477","139.681040","1","1","0","0"
"東京都","新宿区","西落合一丁目","","17","9","-30783.7","-13796.5","35.722436","139.680835","1","1","0","0"
"東京都","新宿区","中井二丁目","","26","9","-31418.1","-13817.0","35.716718","139.680619","1","0","0","0"
"東京都","新宿区","西落合三丁目","","11","9","-30595.8","-13792.5","35.724130","139.680876","1","1","0","0"
"東京都","新宿区","中落合四丁目","","27","9","-31156.5","-13770.3","35.719076","139.681131","1","1","0","0"
"東京都","新宿区","西落合四丁目","","3","9","-30245.4","-13801.4","35.727288","139.680771","1","1","0","0"
"東京都","新宿区","西落合一丁目","","20","9","-31070.6","-13771.6","35.719850","139.681115","1","1","0","0"
"東京都","新宿区","西落合一丁目","","18","9","-30888.8","-13775.5","35.721489","139.681068","1","1","0","0"
"東京都","新宿区","西落合四丁目","","3","9","-30275.5","-13784.8","35.727017","139.680955","1","0","0","0"
"東京都","新宿区","西落合四丁目","","2","9","-30346.1","-13772.8","35.726381","139.681089","1","1","0","0"
"東京都","新宿区","西落合三丁目","","10","9","-30705.6","-13779.0","35.723140","139.681027","1","1","0","0"
"東京都","新宿区","西落合一丁目","","19","9","-30985.3","-13770.9","35.720619","139.681121","1","1","0","0"
"東京都","新宿区","中井二丁目","","25","9","-31544.5","-13763.0","35.715579","139.681218","1","1","0","0"
"東京都","新宿区","上落合三丁目","","31","9","-31727.2","-13723.1","35.713933","139.681662","1","1","0","0"
"東京都","新宿区","中井一丁目","","13","9","-31676.0","-13768.3","35.714394","139.681161","1","1","0","0"
"東京都","新宿区","西落合三丁目","","6","9","-30407.4","-13777.7","35.725828","139.681036","1","1","0","0"
"東京都","新宿区","西落合一丁目","","17","9","-30815.9","-13772.3","35.722146","139.681103","1","0","0","0"
"東京都","新宿区","西落合三丁目","","6","9","-30471.4","-13750.6","35.725252","139.681337","1","0","0","0"
"東京都","新宿区","中井二丁目","","25","9","-31500.3","-13759.9","35.715977","139.681251","1","0","0","0"
"東京都","新宿区","西落合一丁目","","20","9","-31101.7","-13770.9","35.719570","139.681123","1","0","0","0"
"東京都","新宿区","西落合三丁目","","7","9","-30597.9","-13725.4","35.724112","139.681617","1","1","0","0"
"東京都","新宿区","上落合三丁目","","32","9","-31785.2","-13745.5","35.713410","139.681415","1","1","0","0"
"東京都","新宿区","上落合三丁目","","31","9","-31768.3","-13755.9","35.713562","139.681300","1","0","0","0"
"東京都","新宿区","西落合三丁目","","9","9","-30699.2","-13727.8","35.723199","139.681593","1","1","0","0"
"東京都","新宿区","西落合四丁目","","3","9","-30281.0","-13751.2","35.726968","139.681327","1","0","0","0"
"東京都","新宿区","西落合四丁目","","1","9","-30346.6","-13731.3","35.726377","139.681548","1","1","0","0"
"東京都","新宿区","西落合一丁目","","16","9","-30778.0","-13744.4","35.722488","139.681410","1","1","0","0"
"東京都","新宿区","西落合一丁目","","16","9","-30802.6","-13733.0","35.722267","139.681537","1","0","0","0"
"東京都","新宿区","西落合一丁目","","15","9","-30838.7","-13727.5","35.721941","139.681598","1","1","0","0"
"東京都","新宿区","上落合三丁目","","33","9","-31941.1","-13722.5","35.712005","139.681672","1","1","0","0"
"東京都","新宿区","西落合一丁目","","15","9","-30901.0","-13726.2","35.721380","139.681614","1","0","0","0"
"東京都","新宿区","中落合四丁目","","30","9","-31370.9","-13700.8","35.717145","139.681902","1","1","0","0"
"東京都","新宿区","西落合一丁目","","13","9","-30987.8","-13714.7","35.720598","139.681742","1","1","0","0"
"東京都","新宿区","西落合三丁目","","8","9","-30713.5","-13685.5","35.723070","139.682060","1","1","0","0"
"東京都","新宿区","中落合四丁目","","26","9","-31074.0","-13688.5","35.719821","139.682033","1","1","0","0"
"東京都","新宿区","中井二丁目","","23","9","-31459.7","-13693.0","35.716344","139.681990","1","1","0","0"
"東京都","新宿区","上落合三丁目","","24","9","-32036.8","-13706.4","35.711142","139.681852","1","1","0","0"
"東京都","新宿区","西落合三丁目","","5","9","-30434.0","-13709.5","35.725589","139.681790","1","1","0","0"
"東京都","新宿区","中落合四丁目","","29","9","-31288.5","-13707.3","35.717887","139.681829","1","1","0","0"
"東京都","新宿区","中井一丁目","","13","9","-31684.0","-13715.4","35.714322","139.681746","1","0","0","0"
"東京都","新宿区","中井二丁目","","24","9","-31552.4","-13659.2","35.715509","139.682365","1","1","0","0"
"東京都","新宿区","上落合三丁目","","32","9","-31790.7","-13704.4","35.713361","139.681870","1","0","0","0"
"東京都","新宿区","中落合四丁目","","25","9","-31177.9","-13689.9","35.718884","139.682019","1","1","0","0"
"東京都","新宿区","西落合一丁目","","16","9","-30792.8","-13698.9","35.722355","139.681914","1","0","0","0"
"東京都","新宿区","西落合三丁目","","8","9","-30756.0","-13663.3","35.722688","139.682306","1","0","0","0"
"東京都","新宿区","上落合三丁目","","33","9","-31904.0","-13706.5","35.712339","139.681849","1","0","0","0"
"東京都","新宿区","西落合三丁目","","4","9","-30502.1","-13691.9","35.724976","139.681986","1","1","0","0"
"東京都","新宿区","上落合三丁目","","33","9","-31851.5","-13694.1","35.712813","139.681985","1","0","0","0"
"東京都","新宿区","上落合三丁目","","26","9","-31961.1","-13685.4","35.711825","139.682083","1","1","0","0"
"東京都","新宿区","西落合一丁目","","14","9","-30899.5","-13690.1","35.721394","139.682013","1","1","0","0"
"東京都","新宿区","西落合一丁目","","14","9","-30830.9","-13690.6","35.722012","139.682006","1","0","0","0"
"東京都","新宿区","西落合三丁目","","3","9","-30599.1","-13659.1","35.724102","139.682350","1","1","0","0"
"東京都","新宿区","中落合四丁目","","23","9","-31281.6","-13638.3","35.717950","139.682592","1","1","0","0"
"東京都","新宿区","上落合三丁目","","25","9","-32008.8","-13669.2","35.711395","139.682262","1","1","0","0"
"東京都","新宿区","西落合一丁目","","13","9","-30983.0","-13671.6","35.720641","139.682219","1","0","0","0"
"東京都","新宿区","上落合三丁目","","26","9","-31933.5","-13657.9","35.712074","139.682386","1","0","0","0"
"東京都","新宿区","上落合三丁目","","23","9","-32089.6","-13648.8","35.710667","139.682489","1","1","0","0"
"東京都","新宿区","上落合三丁目","","27","9","-31867.9","-13665.0","35.712665","139.682306","1","1","0","0"
"東京都","新宿区","上落合三丁目","","29","9","-31763.5","-13668.7","35.713606","139.682264","1","1","0","0"
"東京都","新宿区","上落合三丁目","","29","9","-31784.5","-13662.4","35.713417","139.682334","1","0","0","0"
"東京都","新宿区","上落合三丁目","","28","9","-31808.1","-13649.8","35.713205","139.682473","1","1","0","0"
"東京都","新宿区","西落合一丁目","","11","9","-30860.4","-13641.1","35.721747","139.682553","1","1","0","0"
"東京都","新宿区","上落合三丁目","","22","9","-32014.8","-13614.0","35.711342","139.682873","1","1","0","0"
"東京都","新宿区","中落合四丁目","","22","9","-31372.4","-13640.6","35.717132","139.682568","1","1","0","0"
"東京都","新宿区","西落合一丁目","","12","9","-30984.2","-13618.4","35.720631","139.682806","1","1","0","0"
"東京都","新宿区","中井二丁目","","23","9","-31470.9","-13648.6","35.716244","139.682481","1","0","0","0"
"東京都","新宿区","西落合三丁目","","2","9","-30680.5","-13604.2","35.723369","139.682958","1","1","0","0"
"東京都","新宿区","上落合三丁目","","29","9","-31762.8","-13628.0","35.713613","139.682714","1","0","0","0"
"東京都","新宿区","上落合三丁目","","27","9","-31852.4","-13644.8","35.712805","139.682530","1","0","0","0"
"東京都","新宿区","中落合四丁目","","17","9","-31076.9","-13625.4","35.719796","139.682731","1","1","0","0"
"東京都","新宿区","中井二丁目","","22","9","-31459.2","-13600.4","35.716350","139.683014","1","1","0","0"
"東京都","新宿区","中井一丁目","","9","9","-31675.0","-13626.6","35.714405","139.682728","1","1","0","0"
"東京都","新宿区","西落合三丁目","","1","9","-30738.1","-13595.4","35.722850","139.683057","1","1","0","0"
"東京都","新宿区","上落合三丁目","","21","9","-31956.5","-13606.8","35.711868","139.682951","1","1","0","0"
"東京都","新宿区","上落合三丁目","","20","9","-31881.7","-13581.3","35.712542","139.683232","1","1","0","0"
"東京都","新宿区","上落合三丁目","","20","9","-31849.8","-13629.4","35.712829","139.682700","1","0","0","0"
"東京都","新宿区","上落合三丁目","","28","9","-31804.6","-13608.4","35.713237","139.682931","1","0","0","0"
"東京都","新宿区","上落合三丁目","","20","9","-31924.8","-13610.9","35.712153","139.682905","1","0","0","0"
"東京都","新宿区","上落合三丁目","","10","9","-32098.5","-13581.1","35.710588","139.683238","1","1","0","0"
"東京都","新宿区","中落合四丁目","","22","9","-31366.2","-13603.1","35.717188","139.682982","1","0","0","0"
"東京都","新宿区","西落合一丁目","","10","9","-30789.7","-13585.6","35.722385","139.683166","1","1","0","0"
"東京都","新宿区","中落合四丁目","","17","9","-31077.8","-13585.8","35.719788","139.683169","1","0","0","0"
"東京都","新宿区","上落合三丁目","","17","9","-31755.1","-13592.7","35.713683","139.683104","1","1","0","0"
"東京都","新宿区","西落合一丁目","","10","9","-30818.5","-13581.4","35.722125","139.683213","1","0","0","0"
"東京都","新宿区","西落合一丁目","","10","9","-30847.1","-13577.5","35.721868","139.683256","1","0","0","0"
"東京都","新宿区","中落合四丁目","","19","9","-31225.3","-13563.7","35.718459","139.683415","1","1","0","0"
"東京都","新宿区","上落合三丁目","","18","9","-31773.0","-13551.5","35.713522","139.683559","1","1","0","0"
"東京都","新宿区","上落合三丁目","","20","9","-31854.5","-13586.5","35.712787","139.683174","1","0","0","0"
"東京都","新宿区","上落合三丁目","","19","9","-31812.6","-13535.2","35.713166","139.683740","1","1","0","0"
"東京都","新宿区","上落合三丁目","","11","9","-32007.4","-13545.3","35.711410","139.683632","1","1","0","0"
"東京都","新宿区","中落合四丁目","","18","9","-31189.1","-13565.0","35.718785","139.683400","1","1","0","0"
"東京都","新宿区","西落合一丁目","","8","9","-31021.3","-13548.8","35.720298","139.683577","1","1","0","0"
"東京都","新宿区","上落合三丁目","","17","9","-31743.6","-13545.4","35.713787","139.683626","1","0","0","0"
"東京都","新宿区","西新宿四丁目","","8","9","-34539.7","-13489.9","35.688585","139.684286","1","1","0","0"
"東京都","新宿区","中井二丁目","","22","9","-31510.0","-13564.8","35.715893","139.683408","1","0","0","0"
"東京都","新宿区","中井二丁目","","21","9","-31396.7","-13558.6","35.716914","139.683474","1","1","0","0"
"東京都","新宿区","西新宿四丁目","","6","9","-34462.1","-13483.4","35.689285","139.684357","1","1","0","0"
"東京都","新宿区","中落合四丁目","","16","9","-31067.3","-13548.5","35.719883","139.683581","1","1","0","0"
"東京都","新宿区","西新宿四丁目","","5","9","-34447.8","-13532.1","35.689413","139.683819","1","1","0","0"
"東京都","新宿区","上落合三丁目","","16","9","-31719.6","-13546.3","35.714004","139.683616","1","1","0","0"
"東京都","新宿区","上落合三丁目","","12","9","-31930.1","-13531.3","35.712107","139.683785","1","1","0","0"
"東京都","新宿区","西新宿五丁目","","25","9","-34422.9","-13539.1","35.689637","139.683741","1","1","0","0"
"東京都","新宿区","中井一丁目","","7","9","-31597.8","-13516.3","35.715102","139.683945","1","1","0","0"
"東京都","新宿区","西落合三丁目","","1","9","-30740.0","-13540.2","35.722834","139.683667","1","0","0","0"
"東京都","新宿区","西落合一丁目","","4","9","-30782.1","-13530.9","35.722454","139.683770","1","1","0","0"
"東京都","新宿区","中井一丁目","","8","9","-31632.9","-13484.8","35.714786","139.684294","1","1","0","0"
"東京都","新宿区","西落合一丁目","","4","9","-30825.6","-13524.7","35.722062","139.683840","1","0","0","0"
"東京都","新宿区","中落合四丁目","","14","9","-31137.0","-13532.8","35.719255","139.683755","1","1","0","0"
"東京都","新宿区","中落合四丁目","","13","9","-31174.8","-13527.7","35.718915","139.683812","1","1","0","0"
"東京都","新宿区","中落合四丁目","","15","9","-31076.8","-13514.2","35.719798","139.683960","1","1","0","0"
"東京都","新宿区","西落合三丁目","","1","9","-30725.6","-13504.9","35.722964","139.684057","1","0","0","0"
"東京都","新宿区","上落合三丁目","","9","9","-32089.8","-13525.3","35.710667","139.683854","1","1","0","0"
"東京都","新宿区","西新宿四丁目","","21","9","-34587.1","-13450.4","35.688158","139.684724","1","1","0","0"
"東京都","新宿区","中落合四丁目","","13","9","-31215.5","-13518.6","35.718548","139.683914","1","0","0","0"
"東京都","新宿区","上落合三丁目","","13","9","-31871.4","-13512.2","35.712636","139.683995","1","1","0","0"
"東京都","新宿区","上落合三丁目","","15","9","-31678.1","-13476.2","35.714379","139.684390","1","1","0","0"
"東京都","新宿区","西新宿五丁目","","20","9","-34082.1","-13501.3","35.692710","139.684153","1","1","0","0"
"東京都","新宿区","西新宿五丁目","","25","9","-34380.6","-13509.1","35.690019","139.684072","1","0","0","0"
"東京都","新宿区","西新宿四丁目","","7","9","-34491.9","-13465.0","35.689016","139.684561","1","1","0","0"
"東京都","新宿区","西新宿五丁目","","21","9","-34128.7","-13486.5","35.692290","139.684317","1","1","0","0"
"東京都","新宿区","中落合四丁目","","12","9","-31255.0","-13506.1","35.718192","139.684052","1","1","0","0"
"東京都","新宿区","西新宿四丁目","","22","9","-34628.1","-13462.5","35.687789","139.684591","1","1","0","0"
"東京都","新宿区","中井二丁目","","21","9","-31444.9","-13502.9","35.716480","139.684091","1","0","0","0"
"東京都","新宿区","上落合三丁目","","14","9","-31733.7","-13500.3","35.713877","139.684125","1","1","0","0"
"東京都","新宿区","西新宿五丁目","","21","9","-34103.5","-13493.0","35.692517","139.684245","1","0","0","0"
"東京都","新宿区","中井一丁目","","7","9","-31567.6","-13490.0","35.715375","139.684236","1","0","0","0"
"東京都","新宿区","中落合四丁目","","12","9","-31283.0","-13490.2","35.717940","139.684229","1","0","0","0"
"東京都","新宿区","中落合四丁目","","14","9","-31132.8","-13495.0","35.719294","139.684173","1","0","0","0"
"東京都","新宿区","中落合四丁目","","15","9","-31100.7","-13497.0","35.719583","139.684150","1","0","0","0"
"東京都","新宿区","上落合三丁目","","8","9","-32045.0","-13462.3","35.711072","139.684550","1","1","0","0"
"東京都","新宿区","上落合三丁目","","7","9","-31975.8","-13493.8","35.711695","139.684200","1","1","0","0"
"東京都","新宿区","西新宿五丁目","","22","9","-34169.7","-13475.9","35.691920","139.684435","1","1","0","0"
"東京都","新宿区","中落合四丁目","","13","9","-31166.8","-13491.0","35.718987","139.684218","1","0","0","0"
"東京都","新宿区","中落合四丁目","","13","9","-31201.1","-13488.7","35.718678","139.684244","1","0","0","0"
"東京都","新宿区","西落合一丁目","","3","9","-30815.0","-13478.4","35.722158","139.684351","1","1","0","0"
"東京都","新宿区","中落合三丁目","","29","9","-30776.8","-13476.7","35.722503","139.684369","1","1","0","0"
"東京都","新宿区","中井二丁目","","17","9","-31341.6","-13472.5","35.717412","139.684425","1","1","0","0"
"東京都","新宿区","中落合四丁目","","12","9","-31236.0","-13479.3","35.718364","139.684348","1","0","0","0"
"東京都","新宿区","中井二丁目","","18","9","-31395.2","-13458.1","35.716929","139.684585","1","1","0","0"
"東京都","新宿区","上落合三丁目","","6","9","-31927.5","-13462.5","35.712131","139.684545","1","1","0","0"
"東京都","新宿区","西新宿五丁目","","25","9","-34366.0","-13462.3","35.690151","139.684589","1","0","0","0"
"東京都","新宿区","中井二丁目","","19","9","-31465.8","-13443.0","35.716293","139.684753","1","1","0","0"
"東京都","新宿区","中落合四丁目","","9","9","-31097.6","-13460.2","35.719611","139.684557","1","1","0","0"
"東京都","新宿区","中落合四丁目","","12","9","-31262.2","-13457.7","35.718128","139.684587","1","0","0","0"
