市区町村,,1983年,1984年,1985年,1986年,1987年,1988年,1989年,1990年,1991年,1992年,1993年,1994年,1995年,1996年,1997年,1998年,1999年,2000年,2001年,2002年,2003年,2004年,2005年,2006年,2007年,2008年,2009年,2010年,2011年,2012年,2013年,2014年,2015年,2016年,2017年,2018年,2019年,2020年,2021年,2022年
東京都中野区野方6-52-5,基準地価,-,-,-,-,-,"1,800,000","1,700,000","1,700,000","1,600,000","1,380,000","1,040,000","935,000","794,000","670,000","630,000","617,000","570,000","540,000","530,000","514,000","494,000","485,000","485,000","500,000","580,000","612,000","545,000","526,000","515,000","510,000","515,000","519,000","533,000","552,000","580,000","610,000","642,000","650,000","650,000",-
東京都中野区中央4-27-5,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"775,000","740,000","703,000","688,000","688,000","715,000","865,000","918,000","790,000","760,000","740,000","730,000","735,000","750,000","777,000","830,000","905,000","996,000","1,090,000","1,140,000","1,150,000",-
東京都中野区南台3-13-12,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"633,000","636,000",-
東京都中野区新井1-2-12,基準地価,-,-,-,-,-,"3,200,000","3,040,000","3,130,000","3,100,000","2,680,000","2,000,000","1,680,000","1,340,000","1,150,000","1,090,000","1,020,000","922,000","876,000","856,000","780,000","725,000","703,000","703,000","725,000","860,000","930,000","805,000","775,000","770,000","761,000","779,000","796,000","820,000","861,000","932,000","1,020,000","1,120,000","1,170,000","1,180,000",-
東京都中野区中野5-64-9,基準地価,-,-,-,"9,080,000","10,800,000","10,800,000","10,800,000","10,800,000","10,500,000","9,000,000","6,300,000","4,500,000","3,630,000","3,000,000","2,820,000","2,820,000","2,700,000","2,570,000","2,490,000","2,410,000","2,360,000","2,370,000","2,430,000","2,550,000","3,050,000","3,350,000","3,000,000","2,860,000","2,770,000","2,770,000","2,860,000","3,000,000","3,150,000","3,340,000","3,540,000","3,900,000","4,500,000","4,750,000","4,880,000",-
東京都中野区本町3-30-10,基準地価,-,-,-,"3,030,000","4,630,000","4,540,000","4,360,000","4,500,000","4,350,000","3,690,000","2,830,000","2,300,000","1,900,000","1,450,000","1,340,000","1,250,000","1,140,000","1,080,000","1,060,000","955,000","918,000","895,000","895,000","930,000","1,110,000","1,180,000","1,030,000","995,000","972,000","960,000","965,000","986,000","1,020,000","1,070,000","1,160,000","1,270,000","1,400,000","1,440,000","1,450,000",-
東京都中野区野方6-31-11,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"671,000","697,000","724,000","730,000","730,000",-
東京都中野区弥生町5-11-24,基準地価,-,-,-,-,-,-,-,-,-,-,"1,320,000","1,100,000","900,000","761,000","735,000","710,000","650,000","630,000","620,000","600,000","580,000","572,000","570,000","593,000","710,000","740,000","650,000","620,000","605,000","600,000","603,000","613,000","631,000","656,000","696,000","757,000","805,000","821,000","821,000",-
東京都中野区新井2-8-10,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"521,000","527,000","538,000","562,000","587,000","617,000","648,000","648,000","670,000"
東京都中野区白鷺3-6-9,公示地価,-,-,-,-,-,"1,100,000","960,000","950,000","920,000","780,000","620,000","495,000","472,000","449,000","445,000","445,000","443,000","431,000","429,000","425,000","423,000","421,000","420,000","425,000","450,000","486,000","433,000","396,000","394,000","393,000","392,000","397,000","401,000","406,000","412,000","424,000","438,000","452,000","448,000","453,000"
東京都中野区中央2-45-4,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"582,000"
東京都中野区若宮2-10-11,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"420,000","414,000","407,000","405,000","405,000","410,000","438,000","475,000","429,000","395,000","393,000","390,000","390,000","395,000","399,000","404,000","411,000","424,000","437,000","451,000","447,000","452,000"
東京都中野区江原町1-33-2,公示地価,-,-,-,-,"1,150,000","1,210,000","1,070,000","1,060,000","1,030,000","860,000","650,000","560,000","540,000","483,000","472,000","472,000","472,000","465,000","465,000","461,000","456,000","451,000","450,000","456,000","483,000","551,000","498,000","457,000","454,000","451,000","449,000","454,000","459,000","465,000","475,000","488,000","507,000","524,000","522,000","528,000"
東京都中野区上高田5-30-3,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"434,000","430,000","426,000","426,000","430,000","454,000","505,000","458,000","415,000","410,000","407,000","405,000","410,000","414,000","419,000","427,000","439,000","456,000","471,000","470,000","479,000"
東京都中野区弥生町5-9-26,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"485,000","515,000","588,000","540,000","493,000","488,000","485,000","482,000","490,000","497,000","510,000","526,000","547,000","574,000","602,000","602,000","614,000"
東京都中野区東中野3-19-18,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,"647,000","566,000","548,000","547,000","540,000","522,000","514,000","513,000","507,000","504,000","503,000","508,000","540,000","628,000","571,000","520,000","515,000","504,000","502,000","511,000","517,000","528,000","546,000","568,000","597,000","625,000","625,000","645,000"
東京都中野区弥生町1-35-13,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,"500,000","472,000","460,000","458,000","455,000","450,000","441,000","438,000","433,000","429,000","429,000","434,000","465,000","544,000","495,000","454,000","450,000","446,000","444,000","453,000","461,000","473,000","487,000","504,000","527,000","554,000","554,000","565,000"
東京都中野区本町2-13-13,公示地価,-,-,-,-,"1,450,000","1,600,000","1,290,000","1,270,000","1,250,000","1,050,000","830,000","660,000","629,000","567,000","550,000","550,000","530,000","511,000","505,000","504,000","500,000","493,000","491,000","497,000","528,000","614,000","558,000","511,000","500,000","496,000","493,000","502,000","510,000","526,000","541,000","562,000","587,000","614,000","614,000","627,000"
東京都中野区中野3-23-46,公示地価,"550,000","565,000","605,000","730,000","1,460,000","1,750,000","1,600,000","1,600,000","1,600,000","1,390,000","1,040,000","820,000","767,000","690,000","658,000","649,000","640,000","634,000","630,000","619,000","616,000","610,000","610,000","624,000","671,000","775,000","702,000","640,000","638,000","633,000","628,000","645,000","665,000","685,000","715,000","746,000","784,000","825,000","825,000","850,000"
