市区町村,,1983年,1984年,1985年,1986年,1987年,1988年,1989年,1990年,1991年,1992年,1993年,1994年,1995年,1996年,1997年,1998年,1999年,2000年,2001年,2002年,2003年,2004年,2005年,2006年,2007年,2008年,2009年,2010年,2011年,2012年,2013年,2014年,2015年,2016年,2017年,2018年,2019年,2020年,2021年,2022年
東京都豊島区東池袋2-12-9,公示地価,-,-,-,-,-,"2,100,000","2,070,000","2,130,000","2,170,000","1,890,000","1,310,000","1,030,000","920,000","841,000","781,000","737,000","680,000","616,000","572,000","532,000","506,000","492,000","489,000","489,000","547,000","632,000","580,000","533,000","522,000","514,000","512,000","522,000","537,000","556,000","574,000","602,000","650,000","710,000","706,000","725,000"
東京都豊島区目白4-19-29,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"880,000"
東京都豊島区南大塚1-4-24,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"711,000","710,000","724,000"
東京都豊島区千早4-22-13,公示地価,-,-,-,-,-,"1,150,000","1,120,000","1,120,000","1,120,000","960,000","657,000","547,000","528,000","510,000","500,000","491,000","468,000","436,000","410,000","386,000","368,000","363,000","359,000","364,000","410,000","465,000","437,000","409,000","405,000","400,000","400,000","409,000","417,000","432,000","447,000","466,000","490,000","521,000","518,000","529,000"
東京都豊島区千川1-20-8,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"570,000","620,000","655,000","647,000","663,000"
東京都豊島区池袋本町4-8-11,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"495,000","465,000","435,000","409,000","388,000","376,000","374,000","377,000","413,000","467,000","427,000","400,000","395,000","390,000","389,000","395,000","403,000","415,000","427,000","450,000","474,000","502,000","500,000","512,000"
東京都豊島区雑司が谷3-20-10,公示地価,-,-,-,-,-,-,-,"1,430,000","1,440,000","1,300,000","898,000","743,000","683,000","631,000","588,000","555,000","519,000","497,000","475,000","453,000","431,000","415,000","412,000","412,000","465,000","540,000","513,000","480,000","466,000","459,000","457,000","465,000","475,000","490,000","510,000","535,000","570,000","608,000","604,000","621,000"
東京都豊島区池袋3-9-2,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"465,000","448,000","426,000","415,000","411,000","414,000","470,000","540,000","500,000","464,000","458,000","452,000","451,000","460,000","470,000","487,000","506,000","530,000","570,000","608,000","604,000","620,000"
東京都豊島区北大塚1-24-3,公示地価,"605,000","617,000","648,000","725,000","1,380,000","1,550,000","1,550,000","1,600,000","1,630,000","1,460,000","1,170,000","950,000","846,000","790,000","740,000","702,000","650,000","603,000","560,000","520,000","495,000","480,000","477,000","478,000","545,000","632,000","580,000","540,000","525,000","516,000","514,000","520,000","532,000","549,000","563,000","591,000","638,000","696,000","688,000","705,000"
東京都豊島区高田1-3-11,公示地価,-,-,-,-,-,-,-,-,-,-,-,"635,000","575,000","551,000","537,000","514,000","486,000","461,000","434,000","409,000","390,000","378,000","376,000","380,000","426,000","492,000","448,000","412,000","405,000","398,000","397,000","403,000","414,000","427,000","442,000","465,000","493,000","533,000","530,000","545,000"
