市区町村,,1983年,1984年,1985年,1986年,1987年,1988年,1989年,1990年,1991年,1992年,1993年,1994年,1995年,1996年,1997年,1998年,1999年,2000年,2001年,2002年,2003年,2004年,2005年,2006年,2007年,2008年,2009年,2010年,2011年,2012年,2013年,2014年,2015年,2016年,2017年,2018年,2019年,2020年,2021年,2022年
東京都千代田区一番町13番8,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,850,000","1,930,000","2,280,000","2,650,000","2,510,000","2,110,000","2,010,000","1,940,000","1,910,000","1,960,000","2,060,000","2,200,000","2,330,000","2,480,000","2,640,000","2,810,000","2,720,000","2,700,000"
東京都千代田区神田錦町1丁目6番1外,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,210,000","4,500,000","4,800,000","5,140,000","5,520,000","5,380,000","5,340,000"
東京都千代田区神田錦町3丁目18番3外,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,820,000","3,020,000","3,230,000","3,480,000","3,790,000","3,680,000","3,640,000"
東京都千代田区神田駿河台3丁目3番17,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,150,000","1,220,000","1,320,000","1,390,000","1,500,000","1,460,000","1,450,000"
東京都千代田区九段南4-2-12,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"919,000","968,000","1,020,000","1,100,000","1,170,000","1,130,000","1,120,000"
東京都千代田区神田佐久間町3丁目24番3外,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,110,000","1,190,000","1,300,000","1,450,000","1,630,000","1,580,000","1,560,000"
東京都千代田区内幸町1-2-1,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"12,000,000","12,700,000","13,300,000","13,900,000","14,500,000","14,300,000","14,100,000"
東京都千代田区内神田1-1-7,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,490,000","3,740,000","4,000,000","4,330,000","4,700,000","4,560,000","4,510,000"
東京都千代田区有楽町1-2-9,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,100,000","3,490,000","3,900,000","4,320,000","4,660,000","4,180,000","3,980,000"
東京都千代田区神田紺屋町47番1,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,420,000","1,520,000","1,640,000","1,820,000","2,000,000","1,940,000","1,910,000"
東京都千代田区紀尾井町1-1,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,250,000","2,470,000","2,650,000","2,890,000","3,150,000","3,040,000","3,020,000"
東京都千代田区麹町5丁目7番1外,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,330,000","1,410,000","1,540,000","1,690,000","1,850,000","1,810,000","1,790,000"
東京都千代田区外神田2-9-10,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,250,000","2,180,000","2,150,000"
東京都千代田区神田神保町1丁目20番6,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"595,000","640,000","715,000","785,000","758,000","753,000"
