市区町村,,1983年,1984年,1985年,1986年,1987年,1988年,1989年,1990年,1991年,1992年,1993年,1994年,1995年,1996年,1997年,1998年,1999年,2000年,2001年,2002年,2003年,2004年,2005年,2006年,2007年,2008年,2009年,2010年,2011年,2012年,2013年,2014年,2015年,2016年,2017年,2018年,2019年,2020年,2021年,2022年
東京都荒川区町屋3-29-12,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,"616,000","555,000","520,000","485,000","460,000","437,000","414,000","394,000","380,000","370,000","370,000","395,000","440,000","455,000","408,000","394,000","385,000","384,000","384,000","388,000","394,000","404,000","421,000","458,000","498,000","505,000","508,000",-
東京都荒川区西日暮里2-26-10,基準地価,-,-,-,-,-,-,-,-,"4,900,000","4,360,000","3,440,000","2,750,000","2,200,000","1,800,000","1,500,000","1,310,000","1,140,000","1,010,000","910,000","855,000","822,000","797,000","797,000","885,000","1,100,000","1,160,000","1,060,000","1,040,000","1,010,000","1,010,000","1,020,000","1,040,000","1,060,000","1,110,000","1,190,000","1,340,000","1,530,000","1,580,000","1,580,000",-
東京都荒川区東尾久3-25-5,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"620,000","571,000","530,000","501,000","475,000","456,000","442,000","442,000","477,000","590,000","614,000","537,000","524,000","514,000","513,000","515,000","521,000","530,000","546,000","571,000","618,000","675,000","690,000","695,000",-
東京都荒川区荒川1-49-1,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"617,000","632,000","656,000","689,000","750,000","817,000","838,000","845,000",-
東京都荒川区南千住5-37-3,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"560,000","580,000","610,000","668,000","745,000","764,000","771,000",-
東京都荒川区南千住1-31-8,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"446,000","449,000","458,000","468,000","485,000","515,000","550,000","554,000","551,000",-
東京都荒川区西尾久8-18-10,公示地価,"310,000","318,000","330,000","338,000","432,000","630,000","630,000","670,000","670,000","635,000","540,000","503,000","490,000","468,000","447,000","436,000","418,000","401,000","385,000","372,000","360,000","350,000","345,000","345,000","360,000","382,000","360,000","341,000","331,000","328,000","327,000","329,000","333,000","340,000","353,000","376,000","409,000","443,000","439,000","442,000"
東京都荒川区荒川2-21-2,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"372,000","377,000","388,000","406,000","434,000","476,000","521,000","513,000","519,000"
東京都荒川区東日暮里1-3-2,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"679,000","667,000","667,000","679,000","693,000","715,000","752,000","806,000","889,000","997,000","994,000","1,030,000"
東京都荒川区西尾久2-25-8,公示地価,-,-,-,-,-,-,"750,000","750,000","750,000","675,000","546,000","496,000","469,000","443,000","422,000","408,000","391,000","373,000","359,000","348,000","340,000","332,000","327,000","327,000","340,000","363,000","343,000","323,000","315,000","313,000","312,000","314,000","317,000","325,000","334,000","352,000","379,000","408,000","405,000","409,000"
東京都荒川区東尾久4-27-19,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,"483,000","458,000","439,000","427,000","411,000","397,000","384,000","371,000","360,000","350,000","344,000","346,000","362,000","387,000","364,000","348,000","341,000","338,000","337,000","340,000","344,000","351,000","362,000","384,000","419,000","456,000","452,000","458,000"
東京都荒川区東日暮里6-40-9,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"394,000","396,000","402,000","408,000","419,000","436,000","463,000","505,000","557,000","557,000","580,000"
東京都荒川区南千住7-29-11,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,"451,000","428,000","409,000","396,000","380,000","369,000","354,000","342,000","333,000","325,000","318,000","320,000","340,000","370,000","355,000","343,000","334,000","331,000","331,000","334,000","339,000","347,000","361,000","385,000","419,000","454,000","452,000","461,000"
