市区町村,,1983年,1984年,1985年,1986年,1987年,1988年,1989年,1990年,1991年,1992年,1993年,1994年,1995年,1996年,1997年,1998年,1999年,2000年,2001年,2002年,2003年,2004年,2005年,2006年,2007年,2008年,2009年,2010年,2011年,2012年,2013年,2014年,2015年,2016年,2017年,2018年,2019年,2020年,2021年,2022年
東京都葛飾区西亀有2-6-2,基準地価,"279,000","280,000","280,000","305,000","720,000","756,000","756,000","779,000","779,000","720,000","540,000","490,000","478,000","458,000","438,000","416,000","367,000","343,000","327,000","316,000","307,000","305,000","305,000","323,000","358,000","368,000","347,000","340,000","338,000","337,000","338,000","341,000","345,000","349,000","367,000","380,000","400,000","406,000","409,000",-
東京都葛飾区東水元2-13-18,基準地価,-,-,-,-,-,-,-,-,-,"480,000","385,000","368,000","362,000","355,000","344,000","332,000","304,000","285,000","276,000","266,000","258,000","254,000","253,000","257,000","273,000","273,000","259,000","252,000","250,000","249,000","249,000","250,000","251,000","253,000","257,000","260,000","266,000","268,000","269,000",-
東京都葛飾区西新小岩4-20-9,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"422,000","410,000","365,000","341,000","327,000","317,000","310,000","306,000","305,000","310,000","345,000","355,000","328,000","318,000","315,000","314,000","314,000","316,000","318,000","321,000","336,000","352,000","364,000","369,000","369,000",-
東京都葛飾区小菅2-28-2,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"303,000","288,000","282,000","279,000","278,000","278,000","279,000","280,000","281,000","286,000","295,000","305,000","310,000","310,000",-
東京都葛飾区奥戸2-28-7,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"290,000","297,000","282,000","271,000","268,000","267,000","266,000","268,000","269,000","272,000","276,000","283,000","293,000","293,000","293,000",-
東京都葛飾区柴又2-21-8,基準地価,"265,000","267,000","270,000","286,000","543,000","585,000","608,000","650,000","650,000","580,000","455,000","425,000","413,000","400,000","388,000","372,000","340,000","320,000","309,000","299,000","292,000","287,000","286,000","295,000","322,000","329,000","313,000","305,000","302,000","301,000","301,000","303,000","305,000","307,000","309,000","314,000","318,000","320,000","320,000",-
東京都葛飾区立石1-19-7,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"497,000","497,000","503,000","508,000","516,000","530,000","558,000","633,000","647,000","646,000",-
東京都葛飾区新小岩2-7-3,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"700,000","630,000","570,000","535,000","510,000","487,000","482,000","505,000","600,000","650,000","595,000","550,000","546,000","545,000","550,000","564,000","575,000","590,000","630,000","676,000","740,000","763,000","763,000",-
東京都葛飾区柴又7-1-17,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"354,000",-
東京都葛飾区亀有3-18-3,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"420,000","480,000","510,000","485,000","475,000","473,000","480,000","487,000","503,000","516,000","528,000","560,000","600,000","650,000","665,000","662,000",-
