"都道府県名","市区町村名","大字・丁目名","小字・通称名","街区符号・地番","座標系番号","Ｘ座標","Ｙ座標","緯度","経度","住居表示フラグ","代表フラグ","更新前履歴フラグ","更新後履歴フラグ"
"東京都","練馬区","西大泉五丁目","","18","9","-26921.3","-23930.4","35.757056","139.568706","1","1","0","0"
"東京都","練馬区","南大泉二丁目","","5","9","-29164.1","-23915.8","35.736840","139.568934","1","0","0","0"
"東京都","練馬区","西大泉五丁目","","28","9","-26463.9","-23944.6","35.761179","139.568535","1","1","0","0"
"東京都","練馬区","南大泉二丁目","","13","9","-28860.2","-23939.3","35.739579","139.568665","1","1","0","0"
"東京都","練馬区","南大泉二丁目","","12","9","-28898.3","-23956.1","35.739236","139.568481","1","1","0","0"
"東京都","練馬区","西大泉五丁目","","33","9","-27034.8","-23957.6","35.756032","139.568408","1","0","0","0"
"東京都","練馬区","西大泉五丁目","","20","9","-26854.2","-23920.6","35.757661","139.568813","1","1","0","0"
"東京都","練馬区","西大泉六丁目","","11","9","-26212.9","-23920.9","35.763441","139.568790","1","0","0","0"
"東京都","練馬区","西大泉五丁目","","19","9","-26878.7","-23947.1","35.757440","139.568520","1","1","0","0"
"東京都","練馬区","南大泉三丁目","","25","9","-28133.9","-23921.9","35.746126","139.568836","1","0","0","0"
"東京都","練馬区","南大泉二丁目","","34","9","-28825.1","-23940.0","35.739895","139.568657","1","1","0","0"
"東京都","練馬区","南大泉五丁目","","35","9","-27822.5","-23907.1","35.748933","139.568990","1","1","0","0"
"東京都","練馬区","南大泉三丁目","","28","9","-28015.6","-23945.0","35.747192","139.568577","1","1","0","0"
"東京都","練馬区","南大泉二丁目","","34","9","-28791.0","-23938.1","35.740203","139.568676","1","0","0","0"
"東京都","練馬区","西大泉五丁目","","19","9","-26857.8","-23945.2","35.757628","139.568540","1","0","0","0"
"東京都","練馬区","南大泉二丁目","","34","9","-28760.1","-23934.1","35.740481","139.568720","1","0","0","0"
"東京都","練馬区","関町北五丁目","","9","9","-29699.9","-23910.0","35.732011","139.569014","1","1","0","0"
"東京都","練馬区","西大泉五丁目","","28","9","-26486.5","-23932.3","35.760975","139.568672","1","0","0","0"
"東京都","練馬区","南大泉二丁目","","4","9","-29368.7","-23911.7","35.734997","139.568985","1","1","0","0"
"東京都","練馬区","南大泉二丁目","","12","9","-28935.5","-23943.8","35.738900","139.568617","1","0","0","0"
"東京都","練馬区","南大泉二丁目","","12","9","-28951.1","-23956.8","35.738760","139.568475","1","0","0","0"
"東京都","練馬区","南大泉二丁目","","8","9","-29029.7","-23937.0","35.738052","139.568696","1","1","0","0"
"東京都","練馬区","南大泉二丁目","","10","9","-28971.6","-23945.7","35.738575","139.568598","1","1","0","0"
"東京都","練馬区","南大泉四丁目","","55","9","-27898.9","-23892.9","35.748246","139.569149","1","1","0","0"
"東京都","練馬区","南大泉三丁目","","24","9","-28298.8","-23878.3","35.744641","139.569323","1","1","0","0"
"東京都","練馬区","南大泉二丁目","","9","9","-29003.0","-23914.6","35.738293","139.568943","1","1","0","0"
"東京都","練馬区","関町北三丁目","","39","9","-30248.9","-23883.3","35.727064","139.569326","1","1","0","0"
"東京都","練馬区","関町北三丁目","","40","9","-30282.7","-23883.2","35.726759","139.569328","1","1","0","0"
"東京都","練馬区","西大泉一丁目","","37","9","-27430.7","-23852.5","35.752466","139.569582","1","1","0","0"
"東京都","練馬区","関町北三丁目","","41","9","-30315.9","-23878.6","35.726460","139.569379","1","1","0","0"
"東京都","練馬区","南大泉二丁目","","5","9","-29223.5","-23920.8","35.736305","139.568880","1","0","0","0"
"東京都","練馬区","関町南四丁目","","19","9","-30926.4","-23890.1","35.720956","139.569270","1","1","0","0"
"東京都","練馬区","南大泉三丁目","","27","9","-28005.2","-23890.0","35.747287","139.569185","1","1","0","0"
"東京都","練馬区","南大泉二丁目","","10","9","-28949.6","-23925.1","35.738774","139.568825","1","0","0","0"
"東京都","練馬区","関町北三丁目","","14","9","-30469.8","-23907.1","35.725072","139.569069","1","1","0","0"
"東京都","練馬区","西大泉一丁目","","36","9","-27209.7","-23914.1","35.754456","139.568894","1","0","0","0"
"東京都","練馬区","南大泉二丁目","","13","9","-28900.4","-23921.8","35.739217","139.568860","1","0","0","0"
"東京都","練馬区","関町南四丁目","","20","9","-30725.9","-23863.0","35.722765","139.569564","1","1","0","0"
"東京都","練馬区","西大泉五丁目","","8","9","-26487.3","-23870.0","35.760969","139.569361","1","1","0","0"
"東京都","練馬区","関町北四丁目","","23","9","-30043.5","-23902.6","35.728915","139.569107","1","1","0","0"
"東京都","練馬区","関町北三丁目","","13","9","-30598.6","-23908.9","35.723911","139.569054","1","1","0","0"
"東京都","練馬区","関町南四丁目","","19","9","-30896.2","-23884.6","35.721229","139.569331","1","0","0","0"
"東京都","練馬区","南大泉五丁目","","37","9","-27760.0","-23905.9","35.749497","139.569001","1","1","0","0"
"東京都","練馬区","関町南四丁目","","19","9","-30861.1","-23906.1","35.721545","139.569092","1","0","0","0"
"東京都","練馬区","南大泉二丁目","","15","9","-28951.4","-23858.7","35.738759","139.569560","1","1","0","0"
"東京都","練馬区","関町南四丁目","","19","9","-30832.6","-23904.1","35.721802","139.569113","1","0","0","0"
"東京都","練馬区","関町北五丁目","","10","9","-29628.2","-23875.1","35.732659","139.569398","1","1","0","0"
"東京都","練馬区","南大泉二丁目","","11","9","-28934.5","-23900.7","35.738911","139.569094","1","1","0","0"
"東京都","練馬区","西大泉六丁目","","6","9","-26266.5","-23802.1","35.762961","139.570105","1","1","0","0"
"東京都","練馬区","関町南四丁目","","19","9","-30803.5","-23884.0","35.722065","139.569334","1","0","0","0"
"東京都","練馬区","南大泉二丁目","","16","9","-29046.8","-23888.1","35.737899","139.569237","1","1","0","0"
"東京都","練馬区","南大泉三丁目","","26","9","-28110.4","-23838.0","35.746340","139.569763","1","1","0","0"
"東京都","練馬区","関町北四丁目","","23","9","-30035.5","-23881.3","35.728988","139.569341","1","0","0","0"
"東京都","練馬区","南大泉五丁目","","37","9","-27753.0","-23877.6","35.749561","139.569314","1","0","0","0"
"東京都","練馬区","西大泉六丁目","","6","9","-26296.3","-23888.9","35.762690","139.569146","1","0","0","0"
"東京都","練馬区","関町北五丁目","","10","9","-29585.3","-23864.2","35.733046","139.569517","1","0","0","0"
"東京都","練馬区","西大泉五丁目","","24","9","-26734.6","-23868.4","35.758740","139.569386","1","1","0","0"
"東京都","練馬区","西大泉六丁目","","6","9","-26310.8","-23886.6","35.762560","139.569172","1","0","0","0"
"東京都","練馬区","西大泉一丁目","","36","9","-27213.2","-23884.8","35.754426","139.569218","1","0","0","0"
"東京都","練馬区","西大泉六丁目","","6","9","-26325.8","-23884.1","35.762425","139.569199","1","0","0","0"
"東京都","練馬区","南大泉二丁目","","33","9","-28835.2","-23827.5","35.739807","139.569901","1","1","0","0"
"東京都","練馬区","南大泉二丁目","","33","9","-28791.4","-23886.4","35.740200","139.569248","1","0","0","0"
"東京都","練馬区","南大泉二丁目","","14","9","-28886.2","-23887.5","35.739346","139.569238","1","1","0","0"
"東京都","練馬区","西大泉六丁目","","6","9","-26346.1","-23880.6","35.762241","139.569239","1","0","0","0"
"東京都","練馬区","関町北五丁目","","10","9","-29528.3","-23859.8","35.733559","139.569564","1","0","0","0"
"東京都","練馬区","西大泉六丁目","","10","9","-26372.7","-23883.4","35.762002","139.569209","1","1","0","0"
"東京都","練馬区","関町北三丁目","","43","9","-30386.7","-23844.8","35.725822","139.569755","1","0","0","0"
"東京都","練馬区","南大泉三丁目","","24","9","-28357.6","-23875.8","35.744111","139.569352","1","0","0","0"
"東京都","練馬区","西大泉六丁目","","10","9","-26396.8","-23860.1","35.761785","139.569467","1","0","0","0"
"東京都","練馬区","南大泉三丁目","","17","9","-28676.9","-23798.8","35.741235","139.570213","1","1","0","0"
"東京都","練馬区","西大泉五丁目","","9","9","-26596.1","-23853.3","35.759989","139.569549","1","1","0","0"
"東京都","練馬区","南大泉四丁目","","54","9","-27976.2","-23853.3","35.747550","139.569590","1","1","0","0"
"東京都","練馬区","関町北三丁目","","15","9","-30512.9","-23874.1","35.724684","139.569435","1","1","0","0"
"東京都","練馬区","南大泉二丁目","","16","9","-29062.6","-23859.1","35.737757","139.569558","1","0","0","0"
"東京都","練馬区","南大泉五丁目","","38","9","-27662.5","-23843.4","35.750377","139.569690","1","1","0","0"
"東京都","練馬区","関町北三丁目","","16","9","-30596.6","-23866.4","35.723930","139.569523","1","1","0","0"
"東京都","練馬区","南大泉五丁目","","39","9","-27567.8","-23809.1","35.751232","139.570066","1","1","0","0"
"東京都","練馬区","南大泉二丁目","","3","9","-29419.5","-23863.0","35.734540","139.569526","1","1","0","0"
"東京都","練馬区","西大泉六丁目","","6","9","-26288.4","-23817.9","35.762764","139.569931","1","0","0","0"
"東京都","練馬区","南大泉二丁目","","2","9","-29141.0","-23857.6","35.737050","139.569577","1","1","0","0"
"東京都","練馬区","西大泉五丁目","","22","9","-26865.0","-23845.9","35.757565","139.569638","1","1","0","0"
"東京都","練馬区","南大泉二丁目","","17","9","-29023.3","-23842.0","35.738111","139.569745","1","1","0","0"
"東京都","練馬区","西大泉六丁目","","6","9","-26319.8","-23812.7","35.762480","139.569990","1","0","0","0"
"東京都","練馬区","関町南四丁目","","19","9","-30870.0","-23857.8","35.721466","139.569626","1","0","0","0"
"東京都","練馬区","西大泉五丁目","","16","9","-26983.6","-23845.3","35.756496","139.569649","1","1","0","0"
"東京都","練馬区","南大泉五丁目","","38","9","-27732.9","-23845.1","35.749743","139.569673","1","0","0","0"
"東京都","練馬区","西大泉五丁目","","16","9","-27053.2","-23807.6","35.755870","139.570068","1","0","0","0"
"東京都","練馬区","関町北五丁目","","10","9","-29559.9","-23835.7","35.733275","139.569832","1","0","0","0"
"東京都","練馬区","西大泉五丁目","","16","9","-27047.9","-23851.7","35.755917","139.569580","1","0","0","0"
"東京都","練馬区","南大泉三丁目","","17","9","-28667.8","-23853.1","35.741316","139.569613","1","0","0","0"
"東京都","練馬区","西大泉一丁目","","31","9","-27132.5","-23848.3","35.755154","139.569620","1","1","0","0"
"東京都","練馬区","南大泉三丁目","","23","9","-28228.4","-23828.6","35.745277","139.569871","1","1","0","0"
"東京都","練馬区","西大泉五丁目","","9","9","-26562.6","-23833.5","35.760292","139.569767","1","0","0","0"
"東京都","練馬区","西大泉五丁目","","9","9","-26606.3","-23839.9","35.759897","139.569697","1","0","0","0"
"東京都","練馬区","南大泉二丁目","","19","9","-29065.3","-23796.3","35.737734","139.570252","1","1","0","0"
"東京都","練馬区","関町北五丁目","","19","9","-29485.7","-23818.1","35.733945","139.570024","1","1","0","0"
"東京都","練馬区","関町北五丁目","","8","9","-29740.2","-23819.4","35.731650","139.570017","1","1","0","0"
"東京都","練馬区","関町北五丁目","","8","9","-29692.4","-23775.1","35.732082","139.570505","1","0","0","0"
"東京都","練馬区","南大泉五丁目","","34","9","-27835.3","-23822.7","35.748820","139.569924","1","1","0","0"
"東京都","練馬区","関町北三丁目","","19","9","-30441.0","-23842.3","35.725333","139.569784","1","1","0","0"
"東京都","練馬区","西大泉五丁目","","9","9","-26624.0","-23830.0","35.759738","139.569808","1","0","0","0"
"東京都","練馬区","西大泉六丁目","","9","9","-26391.2","-23830.2","35.761837","139.569798","1","1","0","0"
"東京都","練馬区","関町北四丁目","","20","9","-30079.2","-23788.5","35.728596","139.570369","1","1","0","0"
"東京都","練馬区","南大泉二丁目","","18","9","-29000.2","-23821.3","35.738320","139.569974","1","1","0","0"
"東京都","練馬区","西大泉五丁目","","24","9","-26708.8","-23830.0","35.758974","139.569810","1","0","0","0"
"東京都","練馬区","関町北三丁目","","18","9","-30510.7","-23836.4","35.724705","139.569852","1","1","0","0"
"東京都","練馬区","南大泉四丁目","","53","9","-27964.3","-23792.5","35.747658","139.570262","1","1","0","0"
"東京都","練馬区","西大泉五丁目","","7","9","-26481.5","-23810.1","35.761023","139.570023","1","1","0","0"
"東京都","練馬区","西大泉五丁目","","9","9","-26657.6","-23783.5","35.759436","139.570322","1","0","0","0"
"東京都","練馬区","関町北三丁目","","17","9","-30595.4","-23829.0","35.723942","139.569936","1","1","0","0"
"東京都","練馬区","西大泉五丁目","","13","9","-26735.4","-23762.2","35.758736","139.570560","1","1","0","0"
"東京都","練馬区","南大泉三丁目","","23","9","-28287.1","-23814.6","35.744748","139.570027","1","0","0","0"
"東京都","練馬区","関町北五丁目","","10","9","-29636.1","-23829.0","35.732589","139.569908","1","0","0","0"
"東京都","練馬区","南大泉二丁目","","3","9","-29303.4","-23802.1","35.735588","139.570196","1","0","0","0"
"東京都","練馬区","南大泉三丁目","","21","9","-28499.1","-23801.3","35.742837","139.570180","1","1","0","0"
"東京都","練馬区","南大泉三丁目","","24","9","-28413.1","-23812.1","35.743613","139.570058","1","0","0","0"
"東京都","練馬区","西大泉一丁目","","30","9","-27120.3","-23791.1","35.755265","139.570252","1","1","0","0"
"東京都","練馬区","南大泉五丁目","","31","9","-27763.1","-23811.7","35.749471","139.570044","1","1","0","0"
"東京都","練馬区","西大泉五丁目","","14","9","-26780.8","-23801.8","35.758326","139.570124","1","1","0","0"
"東京都","練馬区","西大泉五丁目","","9","9","-26658.6","-23803.6","35.759427","139.570100","1","0","0","0"
"東京都","練馬区","南大泉三丁目","","22","9","-28317.4","-23806.2","35.744475","139.570120","1","1","0","0"
"東京都","練馬区","西大泉六丁目","","8","9","-26389.0","-23803.0","35.761857","139.570099","1","1","0","0"
"東京都","練馬区","南大泉四丁目","","47","9","-28036.1","-23773.2","35.747012","139.570477","1","1","0","0"
"東京都","練馬区","関町北四丁目","","21","9","-30008.4","-23820.9","35.729233","139.570008","1","1","0","0"
"東京都","練馬区","南大泉二丁目","","2","9","-29189.1","-23812.1","35.736618","139.570081","1","0","0","0"
"東京都","練馬区","西大泉一丁目","","29","9","-27185.0","-23772.7","35.754683","139.570457","1","1","0","0"
"東京都","練馬区","西大泉五丁目","","15","9","-26829.9","-23757.1","35.757884","139.570620","1","1","0","0"
"東京都","練馬区","西大泉五丁目","","16","9","-26957.5","-23768.5","35.756734","139.570497","1","0","0","0"
"東京都","練馬区","関町南四丁目","","18","9","-30905.4","-23808.8","35.721148","139.570168","1","1","0","0"
"東京都","練馬区","西大泉一丁目","","36","9","-27254.5","-23804.9","35.754055","139.570103","1","0","0","0"
"東京都","練馬区","西大泉一丁目","","36","9","-27309.9","-23782.3","35.753556","139.570356","1","0","0","0"
"東京都","練馬区","関町北五丁目","","19","9","-29517.1","-23769.3","35.733662","139.570564","1","0","0","0"
"東京都","練馬区","関町北三丁目","","20","9","-30524.7","-23755.0","35.724581","139.570751","1","1","0","0"
"東京都","練馬区","南大泉三丁目","","22","9","-28368.3","-23790.2","35.744017","139.570299","1","0","0","0"
"東京都","練馬区","南大泉二丁目","","2","9","-29145.8","-23800.4","35.737008","139.570209","1","0","0","0"
"東京都","練馬区","関町北五丁目","","10","9","-29622.1","-23782.4","35.732716","139.570423","1","0","0","0"
"東京都","練馬区","関町南四丁目","","18","9","-30805.4","-23780.5","35.722050","139.570478","1","0","0","0"
"東京都","練馬区","南大泉三丁目","","13","9","-28265.2","-23742.0","35.744947","139.570829","1","1","0","0"
"東京都","練馬区","関町北三丁目","","37","9","-30183.2","-23760.2","35.727659","139.570684","1","1","0","0"
"東京都","練馬区","関町北三丁目","","35","9","-30256.5","-23794.7","35.726997","139.570305","1","1","0","0"
"東京都","練馬区","関町南四丁目","","18","9","-30757.9","-23782.7","35.722478","139.570453","1","0","0","0"
"東京都","練馬区","関町北三丁目","","2","9","-30668.4","-23713.8","35.723287","139.571211","1","1","0","0"
"東京都","練馬区","関町北三丁目","","34","9","-30309.9","-23756.5","35.726517","139.570729","1","1","0","0"
"東京都","練馬区","南大泉二丁目","","19","9","-28927.6","-23768.8","35.738976","139.570552","1","0","0","0"
"東京都","練馬区","南大泉六丁目","","21","9","-27486.9","-23771.2","35.751962","139.570483","1","1","0","0"
"東京都","練馬区","西大泉六丁目","","7","9","-26388.2","-23764.0","35.761865","139.570530","1","1","0","0"
"東京都","練馬区","南大泉三丁目","","22","9","-28429.0","-23775.9","35.743470","139.570459","1","0","0","0"
"東京都","練馬区","南大泉五丁目","","30","9","-27639.3","-23726.7","35.750589","139.570979","1","1","0","0"
"東京都","練馬区","西大泉五丁目","","9","9","-26603.5","-23770.5","35.759924","139.570465","1","0","0","0"
"東京都","練馬区","南大泉六丁目","","22","9","-27416.1","-23765.9","35.752600","139.570539","1","1","0","0"
"東京都","練馬区","関町北五丁目","","19","9","-29553.7","-23745.7","35.733333","139.570826","1","0","0","0"
"東京都","練馬区","南大泉二丁目","","19","9","-28999.1","-23769.9","35.738332","139.570543","1","0","0","0"
"東京都","練馬区","西大泉五丁目","","9","9","-26532.0","-23779.3","35.760568","139.570365","1","0","0","0"
"東京都","練馬区","関町北五丁目","","19","9","-29467.4","-23759.1","35.734111","139.570675","1","0","0","0"
"東京都","練馬区","西大泉五丁目","","6","9","-26487.0","-23758.0","35.760975","139.570599","1","1","0","0"
"東京都","練馬区","関町北三丁目","","33","9","-30374.8","-23765.1","35.725931","139.570636","1","1","0","0"
"東京都","練馬区","西大泉一丁目","","28","9","-27258.8","-23766.6","35.754018","139.570527","1","1","0","0"
"東京都","練馬区","西大泉四丁目","","27","9","-26106.8","-23748.6","35.764402","139.570692","1","1","0","0"
"東京都","練馬区","南大泉二丁目","","19","9","-29079.5","-23734.8","35.737608","139.570933","1","0","0","0"
"東京都","練馬区","南大泉二丁目","","2","9","-29210.5","-23761.6","35.736426","139.570640","1","0","0","0"
"東京都","練馬区","西大泉五丁目","","10","9","-26561.0","-23741.5","35.760308","139.570784","1","1","0","0"
"東京都","練馬区","南大泉五丁目","","25","9","-27579.0","-23647.3","35.751134","139.571856","1","1","0","0"
"東京都","練馬区","関町北三丁目","","36","9","-30247.4","-23744.2","35.727080","139.570863","1","1","0","0"
"東京都","練馬区","南大泉四丁目","","46","9","-28111.3","-23747.5","35.746334","139.570764","1","1","0","0"
"東京都","練馬区","南大泉二丁目","","32","9","-28831.8","-23746.9","35.739840","139.570791","1","1","0","0"
"東京都","練馬区","関町北五丁目","","8","9","-29748.6","-23724.4","35.731577","139.571068","1","0","0","0"
