市区町村,,1983年,1984年,1985年,1986年,1987年,1988年,1989年,1990年,1991年,1992年,1993年,1994年,1995年,1996年,1997年,1998年,1999年,2000年,2001年,2002年,2003年,2004年,2005年,2006年,2007年,2008年,2009年,2010年,2011年,2012年,2013年,2014年,2015年,2016年,2017年,2018年,2019年,2020年,2021年,2022年
東京都港区南麻布1-5-11,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,600,000","2,810,000","2,990,000","3,170,000","3,170,000","3,250,000"
東京都港区白金台3-16-10,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,100,000","3,360,000","3,560,000","3,810,000","3,810,000","3,880,000"
東京都港区高輪3-16-8,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,330,000","2,410,000"
東京都港区新橋1-18-16,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"7,300,000","7,380,000","7,380,000","7,380,000","7,480,000","8,200,000","10,500,000","13,000,000","11,600,000","8,480,000","7,750,000","7,260,000","7,230,000","7,570,000","8,290,000","9,600,000","10,700,000","11,800,000","12,700,000","13,200,000","13,200,000","13,000,000"
東京都港区六本木4-9-5,公示地価,-,-,-,-,-,-,-,-,"27,200,000","24,500,000","16,800,000","11,200,000","7,800,000","5,680,000","4,900,000","4,730,000","4,520,000","4,300,000","4,270,000","4,260,000","4,260,000","4,260,000","4,320,000","4,850,000","6,080,000","8,100,000","7,530,000","6,750,000","6,290,000","6,040,000","5,930,000","6,250,000","6,700,000","7,310,000","7,980,000","8,630,000","9,280,000","9,790,000","9,550,000","9,450,000"
東京都港区芝2-3-8,公示地価,-,-,-,-,-,-,-,-,"15,000,000","13,700,000","10,200,000","6,500,000","4,500,000","3,340,000","2,920,000","2,760,000","2,520,000","2,280,000","2,140,000","2,030,000","1,960,000","1,900,000","1,920,000","2,180,000","2,630,000","3,250,000","2,750,000","2,380,000","2,290,000","2,230,000","2,210,000","2,310,000","2,430,000","2,570,000","2,750,000","2,930,000","3,140,000","3,380,000","3,370,000","3,360,000"
東京都港区高輪3-25-22,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,"4,880,000","3,590,000","3,100,000","2,950,000","2,830,000","2,600,000","2,500,000","2,450,000","2,400,000","2,410,000","2,460,000","2,820,000","3,600,000","4,330,000","3,680,000","3,240,000","3,160,000","3,050,000","3,030,000","3,200,000","3,460,000","3,710,000","3,980,000","4,270,000","4,650,000","5,190,000","5,190,000","5,190,000"
東京都港区新橋3-10-9,公示地価,-,-,"7,220,000","10,800,000","17,500,000","18,900,000","18,900,000","19,500,000","19,500,000","18,000,000","13,500,000","9,000,000","6,300,000","4,620,000","4,080,000","3,840,000","3,650,000","3,400,000","3,270,000","3,200,000","3,140,000","3,100,000","3,140,000","3,430,000","4,080,000","4,900,000","4,280,000","3,750,000","3,600,000","3,390,000","3,270,000","3,410,000","3,620,000","3,960,000","4,260,000","4,520,000","5,000,000","5,600,000","5,510,000","5,450,000"
東京都港区赤坂4-1-30,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,900,000","3,800,000","3,830,000","4,250,000","4,780,000","5,720,000","5,040,000","4,400,000","4,130,000","3,910,000","3,800,000","3,910,000","4,060,000","4,270,000","4,460,000","4,660,000","4,980,000","5,400,000","5,360,000","5,440,000"
東京都港区赤坂2-13-23,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,900,000","4,350,000","3,900,000","3,600,000","3,350,000","3,300,000","3,200,000","3,100,000","3,100,000","3,410,000","4,020,000","5,060,000","4,450,000","3,900,000","3,750,000","3,580,000","3,460,000","3,520,000","3,600,000","3,780,000","3,950,000","4,150,000","4,500,000","5,100,000","4,880,000","4,840,000"
東京都港区南青山3-17-8,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"12,800,000","12,800,000","12,900,000"
東京都港区北青山3-3-5,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,600,000","4,650,000","4,700,000","4,780,000","4,900,000","6,300,000","9,000,000","10,700,000","9,300,000","7,240,000","6,720,000","6,440,000","6,380,000","6,670,000","6,970,000","7,860,000","8,750,000","9,400,000","10,000,000","10,800,000","10,800,000","10,800,000"
東京都港区高輪2-19-19,公示地価,-,-,-,"8,020,000","12,500,000","12,500,000","11,900,000","12,100,000","11,700,000","10,700,000","7,900,000","5,250,000","3,600,000","2,700,000","2,320,000","2,200,000","2,050,000","1,850,000","1,720,000","1,640,000","1,560,000","1,510,000","1,550,000","1,730,000","2,120,000","2,600,000","2,200,000","1,920,000","1,870,000","1,820,000","1,820,000","1,910,000","2,120,000","2,450,000","2,800,000","3,130,000","3,490,000","3,950,000","3,950,000","3,950,000"
東京都港区麻布十番2-20-7,公示地価,-,-,-,"7,500,000","12,000,000","12,200,000","11,700,000","12,000,000","12,000,000","11,100,000","7,500,000","5,000,000","3,500,000","2,600,000","2,240,000","2,220,000","2,030,000","1,830,000","1,890,000","1,910,000","1,930,000","1,950,000","1,980,000","2,260,000","2,750,000","3,280,000","2,800,000","2,490,000","2,390,000","2,330,000","2,330,000","2,450,000","2,580,000","2,750,000","2,880,000","3,050,000","3,250,000","3,470,000","3,450,000","3,440,000"
東京都港区芝大門2-11-1,公示地価,-,-,-,-,"10,500,000","10,900,000","10,400,000","10,600,000","10,600,000","9,400,000","6,800,000","4,600,000","3,200,000","2,350,000","1,920,000","1,800,000","1,640,000","1,480,000","1,400,000","1,350,000","1,300,000","1,260,000","1,260,000","1,400,000","1,800,000","2,170,000","1,910,000","1,710,000","1,640,000","1,580,000","1,570,000","1,640,000","1,710,000","1,790,000","1,870,000","1,980,000","2,180,000","2,480,000","2,420,000","2,410,000"
東京都港区芝5-31-17,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,480,000","3,390,000","3,350,000","3,390,000","3,800,000","4,700,000","5,640,000","4,780,000","3,860,000","3,740,000","3,590,000","3,520,000","3,630,000","3,840,000","4,070,000","4,320,000","4,580,000","4,950,000","5,600,000","5,520,000","5,490,000"
東京都港区白金台2-26-8,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,380,000"
東京都港区芝大門1-4-8,公示地価,-,-,"6,800,000","10,200,000","16,700,000","18,400,000","18,300,000","18,700,000","18,700,000","16,700,000","12,000,000","8,100,000","5,600,000","4,250,000","3,660,000","3,510,000","3,310,000","3,090,000","2,980,000","2,900,000","2,820,000","2,760,000","2,800,000","3,150,000","4,000,000","4,800,000","4,270,000","3,710,000","3,520,000","3,360,000","3,290,000","3,380,000","3,560,000","3,780,000","4,040,000","4,290,000","4,640,000","5,150,000","5,110,000","5,090,000"
東京都港区虎ノ門5-12-11,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,"6,600,000","4,950,000","4,300,000","4,080,000","3,820,000","3,600,000","3,500,000","3,450,000","3,390,000","3,350,000","3,350,000","3,750,000","4,590,000","5,600,000","5,000,000","4,340,000","4,210,000","4,060,000","3,980,000","4,150,000","4,330,000","4,580,000","4,810,000","5,060,000","5,570,000","6,450,000","6,380,000","6,380,000"
東京都港区東新橋1-9-3,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"6,690,000","8,150,000","10,400,000","9,450,000","7,600,000","7,130,000","6,920,000","6,910,000","7,330,000","7,880,000","8,670,000","9,330,000","9,820,000","10,500,000","11,000,000","10,900,000","10,900,000"
東京都港区西新橋2-11-13,公示地価,-,-,-,-,-,-,-,-,-,"8,400,000","6,300,000","4,100,000","2,880,000","2,110,000","1,690,000","1,500,000","1,250,000","1,130,000","1,040,000","1,010,000","976,000","953,000","953,000","1,000,000","1,140,000","1,350,000","1,150,000","1,050,000","1,010,000","978,000","970,000","1,010,000","1,060,000","1,120,000","1,180,000","1,240,000","1,390,000","1,580,000","1,550,000","1,550,000"
東京都港区元赤坂1-5-7,公示地価,-,-,-,-,-,-,-,-,-,-,"7,400,000","4,870,000","3,480,000","2,590,000","2,170,000","2,000,000","1,730,000","1,610,000","1,560,000","1,500,000","1,450,000","1,400,000","1,420,000","1,630,000","2,080,000","2,650,000","2,250,000","2,000,000","1,900,000","1,810,000","1,800,000","1,860,000","1,920,000","2,010,000","2,090,000","2,170,000","2,280,000","2,400,000","2,380,000","2,400,000"
東京都港区南青山3-1-5,公示地価,-,-,-,-,-,-,-,-,-,-,"9,000,000","5,900,000","3,900,000","2,950,000","2,400,000","2,240,000","2,030,000","1,890,000","1,830,000","1,830,000","1,860,000","1,900,000","1,950,000","2,380,000","3,280,000","4,090,000","3,600,000","3,130,000","2,950,000","2,860,000","2,810,000","2,930,000","3,060,000","3,300,000","3,530,000","3,740,000","3,990,000","4,220,000","4,180,000","4,150,000"
東京都港区虎ノ門4-1-17,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"6,990,000","6,960,000","6,930,000"
東京都港区西麻布3-17-26,公示地価,-,-,-,-,-,-,-,-,-,-,"7,600,000","5,000,000","3,300,000","2,430,000","2,020,000","1,910,000","1,650,000","1,500,000","1,420,000","1,380,000","1,350,000","1,340,000","1,380,000","1,550,000","1,860,000","2,200,000","1,860,000","1,630,000","1,560,000","1,520,000","1,510,000","1,580,000","1,650,000","1,740,000","1,820,000","1,910,000","2,060,000","2,360,000","2,350,000","2,350,000"
東京都港区赤坂6-13-18,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,900,000","1,830,000","1,770,000","1,800,000","2,070,000","2,510,000","3,050,000","2,670,000","2,420,000","2,340,000","2,290,000","2,270,000","2,300,000","2,410,000","2,520,000","2,630,000","2,740,000","2,900,000","3,170,000","3,140,000","3,110,000"
東京都港区港南2-3-1,公示地価,-,-,-,-,-,-,-,-,-,-,"6,800,000","4,600,000","3,200,000","2,380,000","2,000,000","1,970,000","1,970,000","1,970,000","2,010,000","2,080,000","2,270,000","2,430,000","2,480,000","2,830,000","3,650,000","4,540,000","4,040,000","3,550,000","3,370,000","3,230,000","3,200,000","3,340,000","3,580,000","3,840,000","4,130,000","4,450,000","4,810,000","5,290,000","5,240,000","5,230,000"
