0,1
台東区三ノ輪,970000.0
台東区三筋,893000.0
台東区上野,3407500.0
台東区上野桜木,815000.0
台東区下谷,972500.0
台東区今戸,464000.0
台東区元浅草,1140000.0
台東区入谷,
台東区北上野,805500.0
台東区台東,1645500.0
台東区寿,670000.0
台東区小島,714000.0
台東区日本堤,380000.0
台東区東上野,1457166.6666666667
台東区東浅草,426000.0
台東区松が谷,644000.0
台東区柳橋,767000.0
台東区根岸,640000.0
台東区池之端,1188000.0
台東区浅草,1466222.2222222222
台東区浅草橋,1513800.0
台東区清川,410000.0
台東区竜泉,607333.3333333334
台東区蔵前,556000.0
台東区西浅草,1084200.0
台東区谷中,761666.6666666666
台東区雷門,1034000.0
台東区駒形,1290000.0
