0,1
荒川区南千住,540250.0
荒川区東尾久,534600.0
荒川区東日暮里,795777.7777777778
荒川区町屋,499200.0
荒川区荒川,622428.5714285715
荒川区西尾久,446750.0
荒川区西日暮里,828000.0
