0,1
北区上中里,557500.0
北区上十条,555666.6666666666
北区中十条,441000.0
北区中里,670000.0
北区十条仲原,709666.6666666666
北区堀船,409333.3333333333
北区岩淵町,400000.0
北区岸町,433000.0
北区志茂,542666.6666666666
北区昭和町,634000.0
北区東十条,687000.0
北区東田端,628000.0
北区栄町,371000.0
北区浮間,382500.0
北区滝野川,601625.0
北区王子,1199200.0
北区王子本町,621000.0
北区田端,668400.0
北区田端新町,589500.0
北区神谷,423000.0
北区西が丘,446000.0
北区西ケ原,689666.6666666666
北区豊島,439250.0
北区赤羽,1187571.4285714286
北区赤羽北,384000.0
北区赤羽南,
北区赤羽西,749000.0
